	BASO	CMP	EOS	ERY	GMP	GRAN	HSC	MEGA	MEP	MONO	PREB
202815_s_at	192.718092	113.425758	229.775447	1819.206056	198.599949	343.055517	203.916776	339.017323	156.87862	358.360729	98.484684
202816_s_at	171.806686	220.928257	185.018648	192.646836	144.07272	369.781884	333.066871	204.283315	269.344758	275.714374	155.586072
202817_s_at	81.336883	60.46917	89.617128	73.718495	118.865798	204.721898	181.202798	108.903559	144.248302	198.454627	62.421613
202818_s_at	68.613994	65.224253	57.918001	66.004514	60.88321	70.354087	85.944449	63.513009	73.225345	89.725285	78.849467
202819_s_at	25.853098	22.260967	24.876481	21.281356	21.518099	25.270492	23.258117	27.015703	24.179746	29.437333	30.703372
202820_at	322.131026	346.69968	427.54266	270.188014	737.801736	673.080092	895.837941	627.309171	489.594706	1273.177739	149.227742
202821_s_at	30.673337	24.237581	34.172983	28.970357	34.181823	36.666803	32.810949	30.639771	28.619757	35.539523	24.687418
202822_at	484.997359	144.104267	648.574958	190.440791	697.647851	747.948225	622.041793	737.103745	346.686163	1009.975286	289.762143
202823_at	63.951491	42.266243	43.596974	58.493876	69.804763	102.641799	101.644259	68.603118	78.925137	81.501916	54.634839
202824_s_at	243.518518	314.523057	274.100557	492.920293	461.931258	532.841734	448.006126	341.152912	400.211134	567.366897	262.656949
202825_at	35.188835	28.895144	39.047265	45.643338	39.041899	56.445563	60.577687	32.526133	47.328462	37.109171	26.046285
202826_at	53.180499	43.529166	42.27246	36.75759	58.309447	39.421843	51.813417	56.28137	47.649383	69.403866	72.200025
202827_s_at	38.079239	35.546368	38.448604	42.34232	38.446375	42.090965	40.488183	37.704763	39.007049	40.493484	31.909274
202828_s_at	17.468402	15.429519	16.949057	18.697821	18.775573	22.618191	18.679445	19.486695	17.474614	20.330172	17.809253
202829_s_at	106.939843	62.932519	132.428175	447.622178	136.650297	293.67916	307.92513	222.523683	174.539754	341.169315	81.168345
202830_s_at	21.424225	22.964953	19.319393	25.387636	22.358225	25.853722	24.643482	22.693135	26.319488	21.416906	22.658378
202831_at	27.212127	27.661146	24.484766	26.805567	31.996386	25.276095	26.470572	26.263802	25.497043	27.204391	24.80104
202832_at	187.222246	93.731668	166.223834	98.315866	175.90937	291.356649	223.907732	179.257747	166.963358	168.679672	106.701875
202833_s_at	83.333656	43.3235	93.323122	42.642845	146.673377	517.772348	18.800023	125.251612	26.860464	617.568089	107.479
202834_at	61.917737	52.728707	62.330302	52.386382	50.967061	46.539418	44.35786	60.168789	49.771365	52.03976	49.64727
202835_at	22.98282	17.142992	21.975944	22.414045	22.985062	27.367727	23.658596	24.242911	22.577191	26.078923	21.089361
202836_s_at	35.791729	22.213757	25.780155	37.166363	24.686401	58.129915	51.348553	37.132038	38.324309	54.201605	34.186644
202837_at	52.829779	28.652064	62.613685	50.612419	64.993256	194.602133	105.61585	78.399732	49.693145	177.638194	36.747972
202838_at	70.112781	27.296465	55.61037	375.670507	67.276479	133.589982	80.101728	72.229762	48.813573	230.726129	65.571027
202839_s_at	58.358021	34.3514	37.158472	87.88042	52.37665	114.845632	92.050838	77.21598	71.230767	101.77562	70.308359
202840_at	154.642793	78.1579	143.326927	115.031961	119.622403	282.053832	249.173198	126.86066	175.778977	180.695514	128.297266
202841_x_at	27.622533	24.325198	27.349907	28.818117	31.107282	35.006667	31.823396	26.142925	25.696756	38.315321	32.596314
202842_s_at	334.203391	180.288472	351.362263	374.977996	211.344191	435.696683	301.501111	299.672096	167.648859	462.632295	176.862387
202843_at	67.578946	30.884515	71.331847	97.285097	66.361601	122.236863	104.373479	65.270739	41.216595	126.314159	57.631772
202844_s_at	136.865965	152.863819	135.776215	643.387223	104.293745	142.846623	367.038182	171.648522	173.27045	162.408826	208.866435
202845_s_at	147.318993	61.302998	145.738828	820.143183	150.434473	229.848236	372.981184	239.139673	208.413924	259.185742	143.203756
202846_s_at	128.571243	81.252815	101.569173	289.356082	126.718668	314.770937	359.9585	181.781572	216.412041	269.012398	98.762953
202847_at	56.010566	21.123601	31.156898	40.20711	40.641446	62.78655	43.992282	40.385854	31.417204	77.799215	40.411453
202848_s_at	29.227842	20.389037	27.983769	31.963323	24.598781	47.36939	27.216436	27.923595	23.114079	32.920594	31.31823
202849_x_at	31.166205	20.606467	27.289134	40.697357	28.615034	45.240765	35.459996	32.661169	26.857416	38.76912	27.035874
202850_at	294.22749	280.326948	359.608621	256.480997	388.256388	534.806478	437.925563	333.373519	396.40373	415.516393	288.346401
202851_at	52.985924	50.329685	47.106612	109.564827	69.408776	134.759277	107.7325	53.361416	57.509934	88.833739	48.940723
202852_s_at	180.322234	71.237936	153.377511	418.550854	132.870166	324.558201	234.043661	233.799734	184.541275	316.271786	117.188302
202853_s_at	250.19806	414.536378	329.179495	323.785024	345.269744	613.373052	822.951513	387.527174	683.643005	472.642454	300.636978
202854_at	82.598665	116.56843	81.179054	146.780907	203.024439	215.593558	333.460235	135.0034	304.722218	187.710027	77.005971
202855_s_at	17.071285	14.628661	15.311122	15.635096	17.038198	18.948076	16.870741	17.262602	15.984727	19.24447	16.491798
202856_s_at	65.339583	33.658809	68.999492	38.885149	127.918631	147.288996	30.966434	82.642801	28.486482	212.793518	60.600473
202857_at	101.265229	142.169903	98.342899	175.732026	106.65853	219.020086	285.534417	136.861053	207.456357	258.329886	96.408706
202858_at	871.269125	1452.772703	1038.109294	969.570308	1308.657663	1253.886386	1445.220999	1209.463627	1807.055136	1362.042737	1510.73768
202859_x_at	161.61744	641.328724	464.146591	157.231526	509.208254	700.887646	738.322546	475.510606	250.578985	1215.030338	507.631744
202860_at	1264.332665	919.788691	1557.357484	738.781464	1579.326641	1856.720337	952.056977	1044.667911	992.875862	1958.397482	1258.139472
202861_at	24.068762	19.578332	19.8664	17.775836	20.840042	19.993555	20.011109	23.71374	18.257386	28.348052	31.387528
202862_at	36.247305	54.50757	30.246412	113.384795	57.282279	38.039896	120.956514	47.435141	84.496898	51.7141	33.627407
202863_at	373.94441	98.148965	256.777365	187.721458	237.651815	411.929215	183.758899	162.909912	93.646591	274.161972	235.793455
202864_s_at	426.333283	215.764878	359.023957	225.005312	321.106676	496.51317	242.820498	266.590711	142.578563	425.691217	396.024108
202865_at	265.759673	569.920192	357.387015	443.474896	216.603359	131.904859	226.139841	252.880273	269.819818	267.910516	297.842138
202866_at	68.188729	38.216959	56.732255	66.701142	53.921924	73.0521	64.774579	70.435374	54.180523	108.926405	76.481997
202867_s_at	31.343928	29.785482	27.909401	42.23031	30.684064	38.225157	41.513311	33.119137	31.718142	55.724626	28.467641
202868_s_at	97.942895	64.706888	94.319117	112.920883	132.952359	225.198949	138.838381	110.41807	103.759084	210.388993	85.265214
202869_at	89.797441	29.673017	52.4869	34.223535	42.078541	60.94761	30.923786	73.955595	31.767278	110.961137	78.814044
202870_s_at	62.622941	89.140423	82.614594	138.945237	86.602193	87.318094	68.239582	67.880659	87.437844	60.40113	78.8244
202871_at	21.291066	15.326478	18.603445	16.884931	19.15659	22.167327	19.16909	19.994182	17.148961	20.640078	22.156983
202872_at	28.245279	12.419565	26.585567	28.493702	38.335204	41.855804	14.983265	33.037706	16.047998	46.985859	26.013089
202873_at	28.187778	20.18357	21.105776	26.25209	18.980618	34.588886	33.923175	30.72815	25.540024	32.626502	26.05996
202874_s_at	59.253564	18.399448	38.37399	51.190933	35.779119	68.593825	35.801116	61.273779	33.686296	62.83994	46.146544
202875_s_at	591.57291	225.584605	682.307236	807.564351	515.551886	702.484733	911.602316	738.185097	483.509154	1007.011278	256.292223
202876_s_at	772.937362	651.166151	874.786689	1125.632042	1071.697168	1542.857256	1741.645942	1100.021719	1185.263725	1915.912333	405.469362
202877_s_at	65.073123	24.463997	58.683399	34.750441	90.902766	144.141577	45.398818	56.042599	31.303943	325.968526	35.950961
202878_s_at	272.653766	83.96909	339.642365	117.855914	618.008271	752.322702	295.754324	289.763224	153.008269	1536.81111	92.080525
202879_s_at	74.834569	55.052546	77.350091	48.733163	53.201824	217.923129	70.254322	65.053891	44.935525	110.426497	63.878975
202880_s_at	151.127805	26.490476	109.120137	30.614772	79.66242	347.156619	86.197756	100.798566	30.389144	204.485813	91.821885
202881_x_at	24.076317	22.44295	23.406957	25.726227	30.297359	28.659809	29.820483	24.021678	23.756158	26.832998	22.240366
202882_x_at	489.113111	568.679125	568.978149	1090.034287	365.125413	388.45998	758.243431	653.556412	630.949938	656.653318	869.085634
202883_s_at	244.038599	180.459609	244.244939	537.269221	276.473236	463.728542	472.612457	312.067384	478.355079	326.206212	237.172982
202884_s_at	24.876258	28.224072	31.395178	29.739105	24.527395	36.883029	34.048298	27.574103	31.307838	34.746094	25.48174
202885_s_at	39.348824	35.847383	44.417984	42.314047	39.910203	42.068713	40.602757	41.070004	36.937712	42.757521	36.798892
202886_s_at	59.320366	63.036669	77.048737	112.092689	47.476403	103.3231	84.58233	55.773882	80.397631	60.055192	53.246069
202887_s_at	1001.114372	389.853477	1124.366031	272.43521	839.129078	816.653317	882.496407	870.90806	287.981643	1467.373473	635.906449
202888_s_at	45.300397	54.879675	35.74618	49.041824	48.276561	73.318052	45.3834	55.205059	39.959583	87.701874	78.343726
202889_x_at	37.036237	57.444634	33.358179	66.505206	39.663859	35.32982	53.839872	40.705176	102.896716	38.120728	35.716408
202890_at	49.804188	144.989402	41.650741	217.408031	155.740394	41.873882	381.00917	133.358971	446.137464	88.296654	41.137343
202891_at	34.130411	32.00273	34.369752	36.293646	33.046623	45.042312	38.504341	37.237592	37.426443	44.378478	35.541949
202892_at	172.49215	131.760823	187.407756	205.666951	262.630224	415.834196	439.48052	249.198797	428.451074	309.806453	164.990229
202893_at	28.592687	30.5624	26.668218	46.66067	32.716161	28.154165	74.41126	36.145243	52.668881	30.153744	24.535486
202894_at	98.320258	116.076568	94.823103	442.515183	210.481524	201.951362	478.645072	102.4516	311.293144	191.624306	73.015654
202895_s_at	27.185921	14.659692	16.69456	18.721251	26.196264	28.205336	17.705429	27.687084	16.659167	46.234684	25.708908
202896_s_at	26.63787	16.161749	13.40338	18.315566	29.263067	34.802241	16.848185	29.720423	15.948679	71.822952	29.513207
202897_at	104.79396	55.605946	147.74704	65.300435	202.859671	193.635727	98.35117	120.956268	62.149595	385.710776	88.465242
202898_at	20.2188	14.179886	15.572203	15.344935	13.796053	17.205207	14.454591	23.39044	15.01333	16.862349	26.545351
202899_s_at	428.551707	635.972538	486.938904	650.726086	824.290641	882.705537	878.812267	600.082101	1053.581473	897.588034	472.260876
202900_s_at	135.237477	77.084178	66.772158	137.377387	72.621803	126.367656	128.89821	91.831598	85.86616	74.721247	162.746591
202901_x_at	327.421061	134.752148	338.745962	150.770749	410.761741	702.287801	179.147957	341.512083	137.824343	837.560558	254.016539
202902_s_at	412.915145	53.578019	566.520822	160.154322	788.370499	1125.514325	206.341503	498.487559	135.980257	1801.210077	227.82552
202903_at	181.005323	117.704282	179.96554	216.891303	173.723579	265.678612	485.686393	204.921921	441.374667	190.615821	146.634803
202904_s_at	153.676025	146.757386	137.401733	206.823735	210.330685	272.925218	354.486057	182.286746	326.955739	190.210733	208.33551
202905_x_at	396.598764	467.414973	581.956874	323.054666	321.874604	634.860177	753.070363	412.920161	576.161324	670.466173	442.054597
202906_s_at	223.31971	245.652791	234.129535	114.386956	147.441267	246.366653	311.356086	289.356028	207.244367	257.76002	285.89882
202907_s_at	495.917788	843.149074	549.010565	563.732782	819.422974	1048.803425	1157.581612	589.972039	1217.906611	983.092367	361.75603
202908_at	28.066256	15.573682	30.490371	19.179784	30.687254	48.199832	42.484572	26.142114	19.992629	39.690923	68.121599
202909_at	314.338134	541.918266	388.992064	570.60636	499.777631	618.379514	825.821805	361.976325	720.196807	616.098657	239.264063
202910_s_at	20.733785	17.820664	20.506334	19.641393	22.210514	29.513733	20.35634	21.408157	19.595793	31.813392	21.231258
202911_at	348.170081	692.280888	403.962556	645.488895	665.956994	606.777986	1021.336871	468.414254	1410.945244	597.494783	532.168682
202912_at	86.464921	33.079488	50.308432	97.634367	117.807261	259.584219	36.444646	116.558316	27.906504	160.54759	92.901827
202913_at	30.53934	35.392936	26.670296	33.269713	62.210812	79.609491	42.093404	33.206554	39.83723	144.148816	32.62903
202914_s_at	24.15777	26.854824	22.831639	22.031575	24.51981	24.52424	23.145859	23.105808	23.291887	26.57918	24.371736
202915_s_at	56.932434	48.176494	47.956935	639.266862	81.898482	143.976785	158.768312	94.664072	124.574606	126.060443	46.04062
202916_s_at	123.176292	121.706285	88.848004	886.758719	115.659931	160.900686	226.243187	153.665529	182.13732	181.047691	186.161139
202917_s_at	1402.898314	613.545369	957.033465	2523.470004	1999.350497	1970.177718	455.805792	2767.521489	925.521529	2785.004927	1430.902826
202918_s_at	63.203602	30.033267	50.705691	41.703812	53.496193	94.511606	51.372248	78.822704	52.410079	92.41032	59.309785
202919_at	289.910813	174.540097	240.852161	391.161881	296.627939	548.309553	556.690201	529.57307	390.676134	535.280386	402.183647
202920_at	26.811577	33.38062	30.144991	28.225678	30.969744	28.661213	28.452502	29.830951	32.270232	30.006449	25.802297
202921_s_at	72.162006	103.64876	85.850732	90.110609	79.101985	62.8272	66.771206	72.382826	78.377701	75.430603	66.222063
202922_at	219.632188	196.234966	228.022882	2120.195079	378.747708	346.656195	509.117497	222.42672	540.516743	417.217606	94.171673
202923_s_at	87.91452	38.26983	65.307666	690.943428	82.860412	95.597202	115.138521	98.182644	104.247833	115.970913	69.307487
202924_s_at	23.199549	28.09132	21.374904	28.178154	27.978533	42.629184	26.427611	25.773027	28.646839	45.736445	28.719926
202925_s_at	51.19431	73.366928	108.817919	99.81189	170.249407	371.980061	197.030729	86.300351	211.753327	332.490766	55.060229
202926_at	41.073026	32.049465	25.667469	55.803004	35.188471	53.978534	76.150288	53.193577	76.0193	41.871039	47.357124
202927_at	29.015186	28.515942	24.500831	30.162422	44.516858	37.526536	31.580347	27.846072	29.200967	33.904263	26.50746
202928_s_at	21.946705	17.837031	18.914409	20.349003	22.068721	27.626995	27.010613	22.987064	20.903563	21.209387	20.127181
202929_s_at	92.092171	127.353816	105.689838	152.38277	203.400887	227.888868	334.155015	109.031306	233.483746	270.364443	85.567467
202930_s_at	395.386555	329.669366	329.739461	698.124692	404.542318	646.067393	587.830123	523.828103	698.189531	636.58239	234.152058
202931_x_at	575.429936	185.400794	415.524906	113.232715	273.540736	615.199705	601.76453	331.592293	209.025249	230.804854	262.205194
202932_at	56.86962	98.211233	98.91121	167.060165	130.252209	207.193576	267.15034	157.979518	212.216459	65.287156	44.317659
202933_s_at	70.392804	106.413888	139.720352	191.451754	150.678645	328.382912	304.599543	384.566179	244.967532	92.222074	73.897884
202934_at	237.788903	133.454264	290.223677	189.780641	327.555102	442.706205	397.406837	244.11536	381.03066	692.248327	108.130762
202935_s_at	60.980719	52.39699	53.154149	76.376474	53.732027	40.456152	43.342337	56.876561	54.020177	50.417125	48.903318
202936_s_at	35.758259	34.295284	44.420602	89.310024	35.017744	39.081566	45.032921	41.155582	35.083531	41.377961	28.901916
202937_x_at	24.946606	21.967378	22.664736	24.114787	25.089851	24.8846	24.572361	24.590013	24.284164	24.767991	26.40477
202938_x_at	25.983023	18.632758	23.479845	20.915181	20.204898	23.908059	22.471601	25.511958	22.012078	21.714433	26.601027
202939_at	519.032539	443.481265	538.311408	670.005157	701.619232	897.753743	709.774641	955.669671	772.518614	1080.985875	352.235487
202940_at	43.637609	24.231979	48.055533	59.035482	42.795797	54.315967	41.596893	42.448795	33.745941	51.350324	34.403927
202941_at	306.445424	357.422011	272.794226	340.343966	263.283237	425.100193	558.400234	301.946824	389.320006	370.384518	223.183173
202942_at	24.365256	19.701957	19.988321	27.522482	25.485459	41.262515	44.444084	28.964412	30.073262	34.551293	30.180913
202943_s_at	33.794996	27.677661	24.368793	26.84836	32.071438	36.185146	23.892899	29.295641	24.561614	85.361493	32.1654
202944_at	65.864421	38.904096	127.538226	43.496688	210.839975	189.20953	43.302254	58.403836	37.803962	372.344851	38.024643
202945_at	30.908563	25.247525	30.099523	35.142803	36.39432	48.04918	79.615633	31.87909	47.79475	31.951422	32.203594
202946_s_at	47.073552	51.232905	44.515082	50.417594	135.072921	84.638594	313.750589	82.298703	167.950643	78.935489	235.042987
202947_s_at	199.217376	182.586824	184.887098	3079.283354	173.736679	266.37461	470.689217	209.945583	274.695233	210.690541	237.672213
202948_at	50.737404	42.729574	45.559233	70.005254	43.995367	42.477988	42.837896	53.871222	35.235248	74.123525	68.50953
202949_s_at	29.207339	29.712451	25.898338	91.797522	49.269778	33.038273	82.946725	59.776952	96.039019	27.050891	25.948899
202950_at	143.755549	58.396918	103.313979	84.012887	92.700966	227.489419	242.515298	146.905163	180.528483	127.63514	95.708289
202951_at	595.721356	418.878961	720.75318	464.799672	613.510029	1233.137179	731.355811	748.407848	544.974584	1149.119377	569.551495
202952_s_at	41.058603	36.636008	49.793112	40.730253	41.749456	41.409624	38.977658	37.465732	41.52431	41.498136	34.782288
202953_at	45.773701	41.363162	34.282478	44.792711	38.233032	41.453629	40.163459	46.626342	39.54439	40.080012	49.80023
202954_at	37.896291	54.285971	32.304142	70.454619	53.361274	84.735074	43.20603	50.019471	58.497609	37.892969	42.660121
202955_s_at	46.243218	26.099189	33.393454	33.150157	39.230644	82.257166	55.514166	54.028197	38.807642	71.328329	53.88029
202956_at	731.336223	1194.513796	889.671895	865.46166	1214.698403	1358.921908	1366.854419	1064.722875	1378.605758	1508.750236	747.336425
202957_at	731.013173	267.381099	949.110574	369.804072	868.591648	2053.375379	731.957975	624.550561	506.170603	2036.875988	488.658293
202958_at	253.458181	104.923346	245.88858	122.275273	264.015822	319.442256	235.279013	250.724814	190.810165	443.664981	266.9256
202959_at	75.820695	78.26629	85.67436	117.707307	183.570075	172.049937	276.073602	103.224277	177.983768	125.142249	68.809449
202960_s_at	145.42799	144.308227	157.985682	176.19684	217.00303	238.666662	292.30371	161.685164	189.454531	183.075988	126.400022
202961_s_at	266.350537	264.623	255.068108	952.511142	331.791692	570.979834	716.524874	259.136066	489.258515	749.842476	228.070402
202962_at	42.713363	20.651604	39.932038	30.059408	29.302866	60.639652	44.108908	41.492192	33.75441	82.569361	32.976362
202963_at	1668.684679	1541.056516	1283.557313	1091.135792	1538.161587	1793.339673	2051.204336	1283.483338	1968.260252	2161.404076	2262.125276
202964_s_at	31.747702	23.454282	27.738756	24.687714	28.402137	34.756148	29.321582	30.346644	29.843371	30.058738	29.561642
202965_s_at	37.291247	40.573753	38.629391	34.808512	32.430708	30.896555	31.398116	34.143094	36.844465	36.050648	41.959216
202966_at	25.673466	22.390201	30.005644	25.473061	25.874772	26.496854	26.076871	25.631575	26.121082	26.608073	24.713956
202967_at	62.421372	54.577503	78.058112	101.640019	73.305243	104.318971	378.514432	59.207011	195.439728	49.846703	43.543075
202968_s_at	41.502494	51.238003	40.870415	43.397711	36.247678	73.022919	53.07466	40.74995	36.861733	56.644981	58.013218
202969_at	110.185694	44.360814	72.120237	54.700228	36.446088	272.393805	160.949877	116.678777	82.762028	124.317093	98.890409
202970_at	125.769781	56.403623	121.807952	45.602149	91.5133	409.941629	152.031319	128.792783	74.069849	144.247219	80.04862
202971_s_at	132.881726	54.65085	94.259576	39.812404	109.736507	157.525777	80.737795	134.483908	57.092376	111.674198	128.956635
202972_s_at	31.52936	28.348698	30.410377	30.325664	29.926627	46.059365	37.057184	30.734293	30.701509	36.764007	31.288209
202973_x_at	48.762184	33.46238	40.167278	52.209216	56.890549	145.080039	113.251525	75.033936	66.717579	100.195906	58.73612
202974_at	82.980014	407.656214	229.63613	8782.092164	577.854274	560.93464	913.673837	669.457976	1034.722713	823.47482	183.865492
202975_s_at	29.453022	56.408499	39.423336	57.804462	73.209927	65.04711	130.784012	45.670018	119.544209	31.492803	30.927873
202976_s_at	48.175093	113.318909	79.17486	90.734446	117.274413	102.337258	191.970705	69.920048	179.183462	57.939983	60.164662
202977_s_at	27.701012	34.192318	26.945761	30.115353	29.291147	31.630614	31.443808	27.637235	28.612322	32.566124	29.884926
202978_s_at	241.903928	199.243961	244.459062	217.025907	221.936985	363.467912	413.771741	269.247454	301.958006	274.289561	264.434789
202979_s_at	85.988673	69.179695	94.093464	92.662945	102.187005	233.509626	250.295259	97.446617	165.651783	116.555041	73.263035
202980_s_at	174.539092	95.474369	141.574533	117.567332	151.586466	149.478586	214.772425	154.207988	161.104535	157.857622	176.419485
202981_x_at	336.16404	236.24967	337.132312	310.218205	447.754126	454.814106	703.535309	510.848269	556.03417	455.996304	357.760246
202982_s_at	60.696442	88.378585	69.046599	100.496227	81.012183	70.082769	96.223241	68.469449	89.40759	79.94253	58.036336
202983_at	152.525881	463.250764	268.053266	538.094452	574.656365	556.161606	774.928177	405.734194	1305.863372	268.041541	196.015387
202984_s_at	616.122562	909.540425	769.124335	1166.239533	882.286885	1112.062902	1441.132482	1081.794511	1369.589498	1276.694312	695.08576
202985_s_at	193.262707	171.617696	212.465893	309.378083	347.938096	396.265114	455.19786	382.351288	415.23957	415.215833	150.989524
202986_at	24.970658	30.300711	24.323778	27.935848	25.650475	28.131274	28.799009	25.213911	26.132152	25.320657	25.565947
202987_at	38.935564	84.642428	53.289256	45.645581	82.179538	106.96694	174.597523	48.271241	135.052034	39.616692	34.900435
202988_s_at	195.224689	100.9823	192.900701	24.281062	64.810235	142.701847	64.631196	171.956059	31.264627	134.585399	285.352196
202989_at	31.27869	32.699097	31.13655	28.181049	29.397329	29.658784	29.834495	32.041072	32.070848	29.209887	31.292564
202990_at	88.837522	77.709521	137.861684	107.789826	163.712905	414.941131	258.502043	229.760746	118.203333	583.597451	71.003865
202991_at	23.642725	14.804861	20.271522	18.096865	21.529415	32.463999	24.676107	24.381713	20.985717	25.281224	21.636231
202992_at	30.130039	22.530915	34.495435	26.527582	28.655552	26.391719	27.199191	31.642101	28.819372	27.676312	28.154347
202993_at	33.356853	27.195106	32.217852	29.989388	41.187649	37.802471	38.337418	34.188213	32.36584	34.616023	33.780392
202994_s_at	43.936129	81.298954	59.310209	66.59991	55.086757	56.351459	98.031848	46.631244	87.139326	48.921919	40.203439
202995_s_at	18.695076	17.628528	16.804134	17.5012	18.268147	17.931685	18.731003	18.628409	18.82315	17.602072	19.57031
202996_at	23.293854	16.71903	20.231886	24.110509	17.914032	33.233629	21.225179	23.098759	18.424346	35.106798	23.204912
202997_s_at	19.163865	30.256773	14.52253	16.551642	16.148723	17.770336	17.321748	19.615325	16.384582	16.323597	22.792908
202998_s_at	30.690234	21.483113	26.309308	24.51013	24.042136	25.042066	25.040787	25.25841	24.326575	23.615735	27.821543
202999_s_at	34.426367	51.334919	34.91481	37.452067	36.601614	38.407404	39.217183	38.211878	31.944392	39.850841	36.248561
203000_at	102.069812	71.993487	106.646403	90.418751	86.948017	76.977826	78.82406	91.917046	78.060467	85.964485	66.338282
203001_s_at	77.858533	54.016826	51.234844	57.772123	54.346578	42.109103	49.692951	76.598793	55.866694	53.612406	70.862982
203002_at	89.569413	61.548141	103.269795	108.467446	80.978395	69.544778	94.126009	90.30214	78.859575	80.300618	59.023294
203003_at	64.874041	41.892227	68.565244	59.188255	54.851012	82.411162	91.500143	59.958684	47.542152	92.316709	41.610397
203004_s_at	27.197438	32.83954	24.96469	26.563987	28.270724	28.071989	26.936349	28.001315	25.875959	24.752444	25.757489
203005_at	19.213691	20.31348	14.351081	18.390792	23.649815	22.06796	19.531214	19.386764	21.215735	30.185176	19.431959
203006_at	87.236548	89.873487	128.857233	121.688056	215.407628	204.398166	268.195843	188.379859	167.308562	228.970419	48.90968
203007_x_at	87.869183	37.299726	53.383032	49.975905	99.673668	128.999291	125.757364	103.617853	102.799855	136.150914	81.498166
203008_x_at	459.029829	377.542957	542.683218	808.286841	592.810013	788.509471	745.097132	611.849421	733.803542	800.628213	326.945995
203009_at	20.857736	26.174693	20.068723	22.468098	23.06186	22.116888	21.672621	22.780021	22.688273	20.437566	24.267885
203010_at	46.105597	40.805174	35.493469	102.604777	54.437513	91.458189	222.498339	74.526749	153.963667	95.877121	40.656174
203011_at	570.131564	710.674404	627.32551	531.43551	563.921795	768.36949	1115.506114	971.107318	1206.835632	748.232206	552.614996
203012_x_at	3711.266133	6387.709807	3242.398572	3632.544195	5203.429416	5582.190512	6241.778749	4034.811974	6219.921938	4967.880675	5644.838109
203013_at	378.888723	491.165605	375.182351	462.344708	318.279817	379.938525	492.470557	441.835209	410.079468	490.671883	428.677165
203014_x_at	22.422977	19.648332	20.914885	21.988822	23.93511	29.243109	25.285485	23.170512	23.383566	23.857694	24.587267
203015_s_at	27.873497	27.157715	24.761664	36.712601	30.258313	32.605836	26.132928	33.488194	31.78814	25.061124	28.285722
203016_s_at	172.896126	188.896466	260.952062	494.906988	462.256249	439.928032	387.34984	765.283714	481.801942	263.556497	104.993495
203017_s_at	92.361704	61.63204	110.041256	281.98852	72.751959	185.977344	214.095359	275.143016	205.162535	142.169158	57.989596
203018_s_at	55.906403	64.260776	73.265512	126.073096	85.169315	93.841115	101.724953	122.039534	103.900109	63.477003	48.593777
203019_x_at	57.815841	108.827591	80.353107	143.042441	152.172835	131.623426	163.819594	137.065324	191.470963	86.681793	36.56459
203020_at	378.492027	243.735082	616.114521	2643.45724	799.494959	1506.981149	691.468211	1119.420491	357.300273	1644.665832	157.24392
203021_at	20.112816	26.713666	22.845543	58.383606	29.540057	61.240422	21.583119	25.109135	21.022353	67.833388	38.490577
203022_at	51.975046	44.629157	48.415024	60.097167	39.859947	41.027962	48.389772	51.237582	61.717616	48.061792	41.983132
203023_at	101.581273	132.913741	97.713983	137.684396	92.591966	90.461039	208.511341	128.104814	237.571702	117.540865	113.689736
203024_s_at	787.707967	841.095111	846.076545	692.112326	1073.737654	1205.02066	964.313577	875.360185	1003.797148	1381.543641	610.42114
203025_at	48.836415	31.603728	34.512062	71.110625	34.706355	93.870665	83.04397	71.397029	71.474188	66.013413	75.073645
203026_at	33.853374	21.090431	28.075442	25.037516	24.415338	39.58461	41.774823	31.043046	35.600324	29.452027	28.954415
203027_s_at	25.483732	19.716019	22.555391	21.504476	24.098979	23.834328	24.680827	25.220282	23.144486	23.354067	22.22754
203028_s_at	36.232767	23.493876	32.186423	32.773018	28.010607	68.244387	34.205497	35.551705	25.903886	85.565486	28.953045
203029_s_at	29.869433	25.13009	29.672099	25.473445	27.36558	26.951054	26.382482	33.755335	26.644083	30.105827	38.002988
203030_s_at	24.907015	19.80057	22.158434	21.888354	26.09723	29.763774	24.035928	23.929684	20.793618	25.3662	21.49962
203031_s_at	39.724664	47.772781	32.554405	166.220649	41.741777	50.069652	68.811129	45.071578	63.629355	39.770429	63.120882
203032_s_at	62.98575	129.881286	93.847638	121.866953	95.707693	77.117999	99.766624	76.367385	122.668044	83.5736	107.201463
203033_x_at	72.246571	70.485698	54.824294	87.772575	89.794919	116.335644	155.019137	84.544998	127.567066	111.64792	62.682397
203034_s_at	4622.865704	6935.317035	3543.988722	4274.74345	6733.642315	5774.773482	6055.431824	4940.988184	6350.428985	5524.819357	6344.355641
203035_s_at	37.697042	26.318598	44.86712	25.298409	54.776829	87.257636	104.221971	56.41674	65.234749	70.000163	44.809553
203036_s_at	42.681922	27.739735	25.574555	25.946349	29.511073	31.144659	23.848209	32.683624	27.079592	33.050996	43.07361
203037_s_at	742.96832	58.701478	731.564901	341.946973	526.084248	1198.810149	242.877233	836.686234	289.007008	1184.424195	362.089252
203038_at	474.720123	13.689897	333.247676	20.916582	45.128864	386.200145	22.335506	58.066095	17.082173	21.724944	117.399044
203039_s_at	117.41508	69.543066	91.942305	158.290603	125.861163	179.849361	155.560687	133.715461	124.640614	162.152916	131.920498
203040_s_at	44.498463	32.620841	34.406949	1110.794328	35.676375	60.437586	71.092928	46.607471	65.961158	50.756813	68.451704
