	BASO	CMP	EOS	ERY	GMP	GRAN	HSC	MEGA	MEP	MONO	PREB
200686_s_at	564.063278	1497.950734	605.446677	516.680649	1005.846345	952.858022	990.878617	592.008632	1214.661492	716.962622	526.779536
200687_s_at	68.43742	84.752787	68.422286	111.314768	150.125122	137.2869	156.489978	80.546403	148.12641	96.733675	81.584646
200688_at	21.217096	22.639964	21.547124	35.287164	20.926875	24.033703	26.437809	22.898812	23.4188	21.063305	23.564351
200689_x_at	2561.689651	4556.292153	2082.207292	2094.408769	3242.77929	3180.206368	4344.737668	2283.332092	4588.494003	3076.694504	2042.05603
200690_at	132.082465	212.869233	135.609239	234.36396	329.870017	355.233213	435.411431	202.587542	419.454341	253.903947	115.593684
200691_s_at	514.960878	798.088076	463.205889	675.008156	757.112137	708.656903	899.056936	630.811295	1102.675616	749.467157	339.809066
200692_s_at	144.653353	154.875095	113.047069	172.321822	154.671059	281.770356	337.553405	207.53794	313.795965	216.430462	212.835475
200693_at	286.835754	461.438659	205.123011	311.89237	473.406742	512.852854	648.571076	423.051858	677.105115	351.327104	255.033982
200694_s_at	108.292266	96.354943	88.30044	100.513674	136.039867	217.64633	193.753118	116.080217	174.875785	138.695139	123.806552
200695_at	30.092977	28.198736	30.672984	36.083913	34.544766	40.285506	41.11882	32.422487	37.852068	35.174094	32.076184
200696_s_at	48.015662	31.170787	50.884277	49.409028	64.31037	60.149991	46.998802	74.422446	36.240355	96.626125	35.184472
200697_at	46.225998	34.019035	43.679984	409.579432	67.4814	110.043145	67.228513	99.494829	61.610662	112.252004	43.884102
200698_at	537.841421	839.44918	549.222833	730.350534	827.944594	650.858169	629.486803	675.519299	820.357472	779.676487	411.707932
200699_at	145.120108	185.936172	211.534253	338.616971	463.184337	576.134666	475.355347	305.283981	537.986388	470.599755	53.061033
200700_s_at	138.730079	151.762905	171.500002	306.216459	335.323922	314.881384	259.700043	185.113083	191.764338	308.961852	124.670036
200701_at	874.402791	716.204646	1548.422074	412.896477	1372.942956	1440.082412	926.490531	722.635941	640.988174	2667.339018	332.872811
200702_s_at	166.419762	194.206109	188.403118	128.665981	220.175494	368.64112	312.880689	166.48731	250.166627	202.698898	136.972638
200703_at	648.350291	913.819424	774.571047	1952.285428	803.423773	729.395484	951.366067	909.93887	1116.653732	1154.851544	472.943561
200704_at	958.245831	716.967287	893.693848	271.441948	893.676848	1597.623036	900.288422	962.795827	556.196295	1525.116819	937.086324
200705_s_at	3529.119719	5829.995246	2936.89859	2649.861105	4287.87055	4109.601364	5004.314855	3104.17246	5671.847989	3923.869255	2750.988728
200706_s_at	342.260174	119.745975	326.244943	80.257727	334.820709	515.584547	258.005026	377.361156	162.171222	505.325007	329.350744
200707_at	81.977211	59.681549	54.712299	58.254124	60.576991	155.159675	246.904472	82.218768	110.688666	124.049317	87.234805
200708_at	85.651697	107.028083	104.666213	164.301918	132.934513	198.566753	303.53182	129.78636	268.181466	163.309778	84.263772
200709_at	2516.702124	3441.669802	2293.382599	2486.31477	3505.073404	4385.843699	3748.256416	3038.085467	3508.385813	4672.459413	1713.816014
200710_at	26.722531	24.32862	23.636649	25.003924	28.246574	32.82587	33.169703	26.822385	32.919605	33.99672	27.668245
200711_s_at	407.618039	960.815425	506.477519	1482.88109	845.213191	763.433086	1050.292211	688.105754	909.014577	749.551714	379.566922
200712_s_at	106.537689	74.136325	90.272298	133.142138	75.220355	261.151717	143.62937	123.620911	110.034527	189.417001	112.066641
200713_s_at	1077.330681	2068.236163	1378.724185	1090.976569	1952.271106	2206.952052	1692.178986	1503.224104	2101.036138	2134.534114	859.378699
200714_x_at	213.764777	156.791908	285.264036	185.308904	475.282388	400.166973	313.287768	213.741278	292.193186	538.36505	152.697292
200715_x_at	1394.96355	2747.577262	1274.453831	1414.938343	1981.41506	2209.410267	2768.374896	1171.985383	3008.481807	1908.407871	971.989529
200716_x_at	4019.486581	5414.708441	3143.269811	2813.686767	4164.012683	4293.367483	5017.377797	3360.251838	4937.225719	4210.239953	3956.707229
200717_x_at	3701.871836	5568.406868	3068.759482	3356.403653	4124.246079	4242.898353	5260.015657	3372.552492	5495.095768	4635.908264	3380.820574
200718_s_at	483.274871	888.822863	466.488882	1779.318473	689.169326	673.804807	812.216007	760.560187	834.499301	816.673892	462.511407
200719_at	345.285467	472.939326	373.603659	1365.292465	570.94025	670.27472	727.696833	415.075824	530.475817	593.968701	278.470228
200720_s_at	81.041992	36.622872	50.967909	176.740775	42.519988	71.552792	63.6396	75.598563	49.902872	97.448898	61.520046
200721_s_at	487.775508	609.209218	494.782586	1823.279007	694.091205	1124.581755	996.5066	681.2206	796.771787	1025.919836	376.017218
200722_s_at	99.025726	63.84531	89.765207	79.277817	120.645865	120.912896	152.009352	81.823906	116.647453	88.622062	91.72997
200723_s_at	105.731714	122.29368	129.417222	143.43012	195.146484	235.044521	392.874882	159.353876	353.374266	224.33585	88.49028
200724_at	55.166803	36.481175	32.59235	48.583218	66.434833	183.017063	127.130444	45.981521	61.710597	192.762226	38.8311
200725_x_at	2894.827227	5014.074946	2580.49068	2268.447984	3756.211509	3619.264311	4362.388673	2643.1027	4784.817032	3498.030691	2662.296022
200726_at	1677.800362	2081.291453	1360.481089	1529.815872	1836.020152	2009.018731	1780.809385	1498.916454	2178.453994	2047.026587	1178.948547
200727_s_at	854.537046	1158.739338	1186.495517	604.228464	1722.944711	1456.949966	854.730707	797.154291	895.061655	1881.475451	655.568381
200728_at	1677.482031	1466.453452	1528.308793	840.951323	1999.665462	2450.508574	1585.610214	1408.114076	1659.535314	2542.119128	877.189902
200729_s_at	826.522858	642.641564	793.142689	480.240232	1100.932515	1570.482986	776.677426	845.818799	843.630436	1443.418681	406.266718
200730_s_at	117.377031	39.345874	79.604226	36.951451	156.542814	188.734668	135.189026	83.441359	85.264962	189.491438	72.032234
200731_s_at	494.035602	653.180532	556.024205	252.937257	596.914877	482.501951	538.04171	459.86411	592.582295	670.022866	475.083675
200732_s_at	661.591152	1034.067032	621.505078	414.712658	915.888789	765.898213	932.21621	641.141857	960.479793	1028.444472	886.953388
200733_s_at	699.824393	1062.552749	605.395683	438.093449	927.244647	849.218244	750.52144	681.547143	822.488462	871.37022	747.079444
200734_s_at	50.67585	56.027058	45.284124	50.146215	49.978831	90.797443	62.236705	64.830077	67.749401	97.937577	49.915234
200735_x_at	4260.133744	5327.062287	3316.69186	3786.777006	4408.433859	4689.909717	5528.811806	4022.806933	5261.968462	5447.463863	4178.591021
200736_s_at	230.806973	188.933509	370.187138	2413.221438	672.750851	521.521332	537.40582	620.475494	409.84388	1092.778784	91.2619
200737_at	88.362041	77.06622	95.805112	87.18434	223.91364	290.501472	173.83669	130.404417	129.384439	259.082557	75.80655
200738_s_at	455.846615	790.621951	462.129119	317.881787	765.871456	697.894358	504.904476	595.622698	552.498541	854.93774	352.267849
200739_s_at	37.148249	34.008514	38.51628	43.470783	36.71668	44.452481	47.211681	42.710804	42.064458	50.874533	35.706644
200740_s_at	187.905364	141.511403	218.914712	260.284616	344.150063	363.463803	543.140174	240.20086	359.749133	329.558051	103.698712
200741_s_at	2994.183428	4503.652061	2332.35721	1868.711667	3185.574863	3250.725613	3395.937491	2500.937765	3593.606633	3155.529571	3032.610954
200742_s_at	259.477294	86.588074	411.885071	315.265668	514.723671	527.855901	298.400799	329.349864	201.355897	972.495964	90.692494
200743_s_at	550.492647	319.943295	707.375697	427.735797	865.821641	840.570546	621.379131	560.770051	431.129555	1619.034976	208.564336
200744_s_at	122.272907	89.897406	112.673984	111.271172	130.652373	148.01038	96.729263	138.926735	98.675973	184.789315	123.362077
200745_s_at	505.233137	349.86276	738.189128	450.311738	851.974364	1164.235979	1096.687917	602.320451	933.835661	1132.031376	277.330502
200746_s_at	664.765522	634.924405	846.80343	539.488265	930.742981	1074.102268	1050.305865	737.993799	950.0583	1216.277275	401.229835
200747_s_at	73.910119	54.587869	78.659634	59.893517	117.380421	177.367908	185.533889	88.330368	133.167411	105.103664	143.304567
200748_s_at	2726.923429	3121.604204	2959.423325	3930.815646	3133.858621	3624.637456	2371.412256	3298.295465	2473.486353	5527.527914	1585.046324
200749_at	568.288481	1203.971831	501.464294	682.671448	952.109607	818.71832	1035.34351	810.123493	1377.578372	775.459815	335.907204
200750_s_at	352.339862	1066.07191	398.440213	656.88256	643.448895	640.02204	854.833947	516.742069	1269.568355	544.04373	339.658618
200751_s_at	812.964591	892.997407	750.96924	838.541897	813.354531	1037.185296	1388.312321	1025.568217	1475.242081	1152.404617	493.477068
200752_s_at	39.91584	25.865669	30.472626	45.275239	48.067508	57.729023	47.802217	47.535473	38.732293	49.892231	34.922676
200753_x_at	160.353938	178.641199	194.914688	160.139786	311.239867	298.87547	304.805112	188.830619	353.485653	204.381049	143.805474
200754_x_at	3457.267623	5925.954668	3350.312524	2930.163323	4962.845653	4777.390673	4918.109825	3392.609131	6039.073336	4472.211889	3278.626966
200755_s_at	79.314934	100.043088	94.225946	146.186007	178.063946	239.878298	269.898173	173.517444	254.134136	183.210816	63.313947
200756_x_at	37.566302	35.174421	27.454879	36.878711	28.36879	43.211457	40.449625	38.842964	36.090165	38.124392	30.777135
200757_s_at	72.59887	134.198597	113.388407	210.834964	174.696314	314.113385	361.988827	208.257306	411.292405	267.095512	46.27333
200758_s_at	93.509513	91.78878	84.542379	112.979611	128.464023	149.0149	177.407377	85.96981	130.876028	123.179959	123.463891
200759_x_at	409.939385	290.427756	520.723899	426.595515	910.068	731.899825	646.301623	385.98959	676.363491	681.349116	254.374548
200760_s_at	654.509547	598.963106	865.835364	790.456303	896.268289	1453.592368	1156.000501	996.58302	750.315239	1587.608286	276.946846
200761_s_at	1077.154738	1321.589632	1110.671126	958.683844	1405.918142	1866.735089	1468.580416	1515.633903	1114.39617	2132.844602	526.120658
200762_at	2043.351375	2312.62997	2110.614299	1034.696221	3260.431164	2594.739526	2106.574918	1591.404781	2166.461564	4022.905901	1015.889029
200763_s_at	2293.948777	4472.8362	2002.967699	2253.422702	3063.981935	3093.863265	3862.594772	2225.169281	4132.134988	3153.645289	2089.074492
200764_s_at	59.171538	60.812798	49.997799	113.35794	89.045565	74.277321	89.619004	73.451727	80.514016	103.817006	63.990012
200765_x_at	62.033781	61.374676	80.064988	370.180254	234.075646	193.191268	273.880464	148.855182	197.165174	348.846015	72.814995
200766_at	34.369185	36.101496	48.065966	58.301977	60.7652	94.81234	45.950809	43.190557	40.391075	150.8305	40.598348
200767_s_at	28.460641	23.036631	25.973374	24.688059	94.719323	52.183799	36.244063	28.573859	36.649551	45.505274	26.398537
200768_s_at	1600.492901	3228.812062	1534.232688	1201.327165	2889.73859	1751.269836	2124.566951	1484.831722	3146.456317	2261.60118	936.345632
200769_s_at	32.64659	12.647809	14.087583	15.045475	18.291833	21.767617	29.91933	31.009726	28.69651	37.987844	25.487779
200770_s_at	33.944925	44.094754	28.390468	40.557563	29.949	35.407925	40.881442	30.916042	38.406031	31.78191	33.336529
200771_at	184.94898	123.100551	177.977766	120.078376	263.964366	223.351985	405.626142	144.999605	306.094629	105.419277	68.810195
200772_x_at	3805.974574	5585.331085	3752.988882	3151.240614	4715.361953	4095.27536	4758.329001	3447.221994	5784.220976	4312.385628	3959.243017
200773_x_at	2912.366637	3901.206366	2328.550767	2433.015174	3423.621853	3095.693557	2996.16535	2753.115468	3595.680776	3099.417202	3142.438303
200774_at	740.151243	566.598655	770.068838	677.920589	1090.714404	1085.615593	830.918668	787.217861	954.620919	1229.930915	496.514082
200775_s_at	3986.357713	4565.023831	2960.144126	4624.813382	4168.573123	4124.217066	4015.067235	3823.637635	4125.711571	4463.139443	4178.998471
200776_s_at	71.986311	43.215749	58.683406	88.25955	103.552135	191.502504	102.633079	88.308201	80.337622	122.832148	86.618726
200777_s_at	886.093807	1448.225686	962.366948	826.127702	1431.167576	1574.642361	1387.036875	1231.145674	1617.487251	1502.960619	833.478529
200778_s_at	155.854977	57.198399	144.032468	378.418981	196.337568	245.808718	211.16749	271.729459	145.485051	230.146407	86.483639
200779_at	748.579031	1561.013884	827.587689	1315.002362	1202.869119	973.333698	1234.729221	1051.758422	1413.899157	1175.724584	746.623375
200780_x_at	1195.956066	1533.062678	1344.1539	1982.685835	1576.121354	1313.375425	1575.410155	1513.950163	1474.822998	1525.904959	763.03368
200781_s_at	4385.468886	6074.492683	3354.695274	3431.326997	4224.944005	4676.061041	5247.871908	3892.918705	5414.508817	4779.479096	4007.298411
200782_at	71.765801	42.517294	125.559715	47.893539	252.450324	319.081861	111.653846	67.242605	70.208095	485.984644	54.366084
200783_s_at	401.679205	2063.255929	718.523344	811.070702	1243.796642	890.535132	1701.377085	594.857119	2400.032871	290.604755	951.801803
200784_s_at	41.072291	41.521626	44.88913	42.44896	51.366435	50.199681	40.300314	45.373188	39.256157	57.757746	54.729637
200785_s_at	40.426543	18.984439	25.657478	41.420115	62.156972	112.908507	30.788865	44.259042	23.980159	183.403942	37.378528
200786_at	458.912667	1110.323773	549.631811	1173.911468	1012.649097	809.864671	1251.580296	704.787605	1384.461317	1126.40469	644.491384
200787_s_at	54.752746	64.55963	41.456882	44.14538	48.705591	59.071264	39.475609	54.203789	43.093369	93.481024	61.680498
200788_s_at	101.248903	38.494648	93.176424	45.138318	201.886293	298.802852	78.791697	91.592965	52.67294	434.910449	55.939477
200789_at	64.003584	79.569836	61.950921	87.637279	66.051021	99.906684	106.558903	76.052436	90.117774	88.893569	83.538633
200790_at	212.729552	117.373573	187.76795	817.344322	240.823092	274.044313	306.547748	237.547499	369.671471	225.395354	111.882881
200791_s_at	3347.828967	3269.512371	3156.189576	1806.879394	3750.892446	4829.759481	2056.040256	2764.313483	3023.678742	5147.566225	2355.673744
200792_at	228.442445	312.446527	265.996339	437.704173	335.022333	761.157084	866.22378	310.174154	838.775366	587.811492	149.870196
200793_s_at	34.682781	44.01157	33.010129	41.86335	46.807069	34.787364	31.596989	34.686634	35.126976	40.593523	41.006945
200794_x_at	638.974937	574.399251	780.745594	573.526227	773.131969	1026.247576	597.111335	673.617228	447.336992	1460.486293	461.708973
200795_at	55.721515	64.933763	63.70303	82.289663	57.979175	54.681338	78.815872	58.529424	66.433812	67.754371	54.769981
200796_s_at	24.898812	27.196973	25.028348	26.804208	26.080988	28.412657	27.315536	26.930008	24.752759	32.320331	26.997313
200797_s_at	780.955918	1514.855711	1007.317978	329.011864	1479.119578	1614.037429	691.493548	807.240505	623.390324	2023.207092	352.035149
200798_x_at	152.476605	64.65658	164.224459	52.906697	223.566294	398.492426	95.028364	197.436716	62.124322	447.806846	100.058006
200799_at	723.010323	762.711646	681.389815	800.021651	884.102856	753.967173	709.799912	1212.667257	599.404732	1035.652981	516.078925
200800_s_at	39.621848	18.131669	17.654969	21.324042	31.272917	44.274227	22.327587	46.330025	15.749569	47.418593	47.23856
200801_x_at	7627.433045	8398.165488	6435.399131	7707.37233	8069.914842	9112.565669	7828.365643	7506.806722	7910.695071	9184.415222	6743.642389
200802_at	50.786367	48.391504	48.896443	173.892183	85.21815	177.344441	76.694668	60.616187	87.338397	119.590318	63.440278
200803_s_at	303.088876	155.53379	415.939563	1307.684504	424.499111	659.956815	398.765383	519.864304	336.315125	881.33787	156.98357
200804_at	1148.275789	1315.263322	1224.574994	1457.19139	1292.737029	1869.211634	1493.626911	1369.358876	1223.075048	2358.57829	671.629603
200805_at	159.162355	241.163419	266.778731	218.134141	592.346295	632.58693	478.565752	196.628102	427.050756	497.884749	137.581991
200806_s_at	265.802947	402.818417	259.713513	436.163647	425.274779	291.392117	775.820372	471.449443	923.029845	280.779074	192.643138
200807_s_at	325.790379	650.550191	268.826686	367.581363	613.37769	281.646128	593.201304	510.531191	947.908684	297.550129	236.884817
200808_s_at	72.623171	92.280499	50.317001	68.92751	125.999549	127.683552	70.353703	99.221048	70.58839	168.485873	77.22219
200809_x_at	1793.210907	2720.810476	1377.588991	1321.971044	1932.244454	1703.90639	2520.345572	1554.611883	2647.423288	1660.691837	1288.270838
200810_s_at	2940.93166	4661.626556	2768.095251	3179.489812	3604.650388	3933.466048	3980.019172	2756.377621	3765.847326	3522.314325	2711.504445
200811_at	2426.782591	3965.650647	2430.070633	2613.226919	3158.62965	3189.052194	3500.121435	2344.764646	3157.091461	2802.349883	2347.781016
200812_at	136.411336	92.783941	109.861583	135.680332	180.34268	199.523639	268.646689	207.486848	283.411596	141.278016	120.372231
200813_s_at	1129.829108	2024.664787	1680.331289	1335.101304	1573.912185	2567.514812	2645.677619	1295.677016	2516.385095	2187.379143	730.184553
