	GSM819140	GSM819141	GSM819142	GSM819152	GSM819153	GSM819154
10526743	9.34007426	9.127674339	8.647256426	8.598820272	8.716754498	6.627929554
10526754	2.134237368	2.319021007	2.40688554	2.103763304	2.329092327	2.646189882
10526772	4.428164786	3.955275197	3.995697379	3.447615257	3.113318082	3.504067749
10526781	2.79969255	3.214459498	4.576658933	4.70716897	5.820161163	4.484468179
10526783	2.356205286	1.930392282	2.015091279	1.905828343	2.061335281	2.036829328
10526792	7.047519935	7.271517823	6.958663667	6.535012316	6.394972448	6.677114659
10526797	2.458896891	2.321812541	2.412942074	2.236310317	2.264315052	2.700301447
10526842	4.056822641	3.198765457	3.063182894	3.306096263	2.965948581	2.910149666
10526848	3.362256707	4.621756959	4.066047507	3.216041658	3.868007073	3.978647272
10526853	4.288194491	4.874418582	4.667256971	3.04900674	2.732147159	3.630659796
10526866	1.833090002	1.910778076	1.804810809	2.140066654	1.967133721	1.889783234
10526880	3.373374431	2.874777492	3.222392242	3.158305538	3.440644934	2.82872873
10526882	2.801772111	2.962437497	2.693315872	2.812242559	3.797145004	2.838999902
10526897	2.844208543	2.792313313	2.811349075	2.78512006	2.663024319	2.74909764
10526923	3.662778206	3.897932782	4.034279204	5.030938776	4.143888477	3.510769091
10526931	2.438370782	2.94727102	2.765916628	2.770261185	2.657275153	2.688521525
10526941	2.727598382	2.619003452	2.70081407	2.768619198	2.664752542	2.713816948
10526943	2.909097054	3.084268861	2.817388	2.757483007	3.008243507	3.141941008
10526947	3.028618242	3.266917025	3.787194254	3.17168534	3.139669383	3.7381005
10526952	2.518178882	3.235173162	2.766147123	2.699869653	2.603782175	2.643633366
10526956	3.034363146	3.239057064	3.008531808	2.810361556	3.594829709	3.380815994
10526961	3.186071255	3.108077582	3.069414981	3.173514312	3.00793709	2.726650671
10526968	3.942283133	4.165590779	3.578111668	4.939819297	5.34537437	4.937207611
10526972	4.494822546	4.666023288	5.099734085	4.500638255	3.93935926	3.331230571
10526977	6.018301516	5.038204962	5.660122488	5.155124697	5.526568816	4.622216782
10526997	2.718381846	2.598326053	2.718381846	2.727376779	2.602469256	2.963837323
10527009	6.316010691	5.414624695	5.217940512	5.097143292	5.435306255	5.595303794
10527012	2.202939851	2.121551154	2.049269255	2.208402113	2.202939851	2.202939851
10527024	3.941052084	3.40256044	3.369574526	3.400700877	3.544470068	3.467142843
10527026	3.09198042	2.700097206	3.404876095	2.936236022	2.616483741	2.78412811
10527043	3.545411598	3.419493893	3.780144091	3.839361379	3.767221111	3.669809022
10527051	2.809135958	2.913061222	2.925957982	2.925957982	3.099182793	3.084551412
10527101	2.867935217	2.873317732	2.752917616	2.666071682	2.733253698	2.889154957
10527115	3.106804801	3.692157975	3.40631716	3.319693256	3.362655102	3.123676361
10527133	4.047991351	2.432324671	3.093072306	2.477557078	2.383759394	2.560913501
10527148	2.2844919	2.310016348	2.726444571	2.365008829	2.298553852	2.309753559
10527158	2.718381846	2.599418503	2.718381846	2.789200186	2.772580138	2.542997202
10527164	1.514837218	1.827667931	1.714487075	1.762146505	1.880109346	1.762359745
10527172	1.999433104	2.043303697	2.103256683	2.027457295	2.282447022	2.038233565
10527184	3.383235225	4.366411678	3.956179176	5.07739224	4.565643793	3.802223858
10527186	2.18512516	2.112328688	2.033076745	2.352594555	2.367954344	2.29344309
10527213	2.906391486	2.970146358	3.047957559	3.522561603	3.189260543	3.363904006
10527229	7.537457889	6.822267214	7.107132577	6.223988115	6.35979294	5.337034928
10527233	2.847199402	3.184048752	3.244448677	2.785224441	2.636347565	2.810127379
10527252	3.112930102	3.670561024	3.777080024	3.133950687	2.847187901	3.211037832
10527268	3.526454392	2.726704124	2.6594488	2.717989949	3.502810126	2.990364861
10527285	3.785346642	3.09858622	2.640616282	2.361015283	2.580537099	2.318834326
10527306	2.010836401	2.274519155	1.844377034	2.028595228	2.049110763	1.941382428
10527323	2.727110903	2.513142582	2.536920507	2.389705561	2.490952259	2.470358829
10527327	6.198500463	5.783299807	6.178947826	5.219051751	4.987939463	5.097820968
10527332	3.149989939	2.790340594	2.929164599	3.393025266	3.207790075	3.089079747
10527340	3.088754335	3.006257251	3.051821334	3.286480259	2.944500949	3.116988073
10527427	3.813274605	2.822457327	2.701293583	3.283798617	2.976767338	3.351471419
10527430	8.268323505	8.19864857	8.191513555	7.366779042	7.028673891	6.373775427
10527441	4.33449791	3.743401296	4.101942541	4.438588034	3.715724019	3.340608516
10527448	6.226123324	6.213630653	6.26970107	5.959974535	5.985976517	5.703310916
10527455	2.481217937	2.626115749	3.089146913	2.685345892	2.93249707	2.397644221
10527465	2.956817532	3.247155662	2.259008654	2.867591503	2.551049184	2.249545964
10527475	4.192251312	3.811578628	4.287820296	4.212763919	4.088281768	3.850358535
10527483	2.96071235	2.506894505	2.975119472	2.746994369	2.870281238	4.17885944
10527487	1.67211552	1.806154039	1.775018991	2.016777091	1.800663952	2.274449906
10527494	1.902486807	1.908744999	1.849268278	1.956175223	1.825654147	1.827667931
10527508	4.647220721	4.318581539	4.159669123	5.735344539	5.918732216	4.783511799
10527516	2.770991518	2.876705732	2.885884889	3.566886237	3.135743868	3.163279826
10527528	5.904680929	5.930954123	4.865259083	6.498454735	5.504102118	4.661379181
10527538	3.690922174	3.506620274	3.268968082	2.910055308	2.423035454	2.826667257
10527547	5.24064561	5.26827611	5.151672203	5.146266975	4.868706405	5.051229343
10527562	2.456631722	2.40186186	2.439884643	2.709906076	2.657548144	2.777820996
10527565	2.662613414	2.440225987	2.718844571	2.558591832	2.806467208	2.623800275
10527575	2.460466333	2.424731253	2.46636156	2.537562043	2.276374404	2.333045254
10527598	7.550182333	7.202463896	7.276948282	6.948015349	7.201942406	6.72034987
10527605	2.753283298	3.122710822	3.21415254	2.452371699	2.204674819	3.530682721
10527624	2.808781447	2.998611361	3.165096083	3.896823678	3.50533888	3.326512835
10527638	2.554736359	2.686359351	3.227945756	4.769400279	3.64042375	3.204950339
10527646	2.118618055	1.989904002	2.320556061	2.552778785	2.254895935	2.594688812
10527658	2.34326769	2.174154367	2.228343661	2.017746287	2.010754815	2.194517674
10527667	2.994443856	2.982305971	3.057883397	4.244919352	4.944320032	3.396204468
10527694	2.225024439	2.297481918	2.227679756	2.341221978	2.286970731	2.157964222
10527713	1.94189445	2.069879164	2.075242803	2.153509261	2.032227823	2.252483503
10527732	2.63930115	2.626027931	3.203190263	2.305743951	2.551570614	2.614152035
10527799	2.392442469	2.297661618	2.31838481	2.31838481	2.198595294	3.178913647
10527801	2.62606532	2.860567855	2.740641927	3.020091485	2.385450543	2.968960675
10527832	2.947157683	2.683332439	2.09109589	2.29368532	2.699588876	2.392218061
10527870	2.103391446	2.179437705	2.260155733	2.44963991	2.270949104	2.670276988
10527878	3.022603154	2.679359359	2.052819312	4.324074355	2.63961802	2.623026936
10527880	3.676020334	3.807644806	4.232791907	4.338239103	3.683359726	3.548663854
10527886	1.766199533	5.406086406	2.480624405	2.667269204	2.198595294	2.24868221
10527896	2.858372205	2.417152867	2.457459997	2.717197107	2.738780032	2.603510033
10527918	4.329225705	5.716510085	4.930662687	4.363767095	4.579024798	5.471969634
10527920	2.802377664	3.401298019	3.118355553	2.872057103	2.606316593	2.621859827
10527936	2.1617528	2.625313243	2.605790406	2.463348584	2.187994179	2.490533176
10527940	3.249138449	3.473501031	3.381306342	2.39983931	2.471769207	2.427267304
10527965	2.510438771	3.15655447	2.865440092	2.835383123	2.964035402	2.697562201
10527970	1.918628101	1.997773458	3.373054764	3.330329911	2.285246249	2.154446005
10527982	1.826717275	2.126109539	2.114702199	2.1330022	2.204715042	2.32576659
10528015	2.172292912	2.332182637	1.903746802	2.033679441	2.629106905	2.728399242
10528038	2.346735517	2.488028925	2.663985923	2.067011388	2.379996093	2.525709707
10528077	2.326974813	2.146090766	2.094409519	1.925077364	2.065484499	2.141603973
10528090	2.726137956	3.5704072	3.246658048	2.662775059	2.840023822	2.987695937
10528102	5.354138138	4.075243213	4.192294594	5.482497546	6.295188821	3.924989258
10528120	2.820678535	3.111394873	2.551845258	2.522452465	2.621962476	2.861339398
10528145	3.500384365	3.957304522	3.001639303	2.73534066	2.319021007	2.417204174
10528163	2.229427548	2.938018829	2.405292989	3.680671226	2.398909633	5.840340465
10528177	2.121477076	2.625612635	2.035081506	2.186743466	2.367732467	2.433951776
10528207	2.397501715	2.056057558	1.948192427	1.695929108	1.939652476	2.287894257
10528227	3.138476808	3.483856385	3.537121334	2.426145674	2.594090561	2.241158956
10528238	2.50860794	2.515901982	2.805110734	2.469339487	2.749481189	2.458969999
10528257	3.30582818	3.233660136	3.439080483	3.642452059	2.875548877	3.196791648
10528268	3.593189554	3.119485042	3.5627061	2.74725645	2.626982644	2.866176343
10528287	4.613133452	5.825217166	4.472152616	4.657616678	5.103436954	6.284161036
10528289	1.879254148	1.930570826	1.930570826	2.052242079	1.943091715	1.859793527
10528310	1.623157262	2.024684716	1.916546622	1.842389241	2.003020969	1.713598799
10528332	4.669317876	4.186157611	4.486159702	2.568477306	2.306234721	3.013345555
10528340	4.701199907	4.909354154	4.769762966	4.691626644	4.503240954	4.300084386
10528360	2.230987186	1.956357841	2.204593911	2.391756794	2.153882285	2.183174324
10528385	3.582082271	3.626562852	3.720805342	3.398353744	3.206342935	3.083822231
10528457	3.09591781	3.044071662	3.74436293	3.77313493	3.49039929	2.929787801
10528480	8.108937907	7.960412966	7.775343794	8.437991891	7.817908801	7.545560558
10528482	3.397493936	4.67801294	3.108657604	3.674422644	4.467257721	3.276806267
10528484	5.297771263	5.621474711	5.554153777	4.935845014	5.41936136	4.624548824
10528507	1.987536838	2.438535949	2.466806044	2.765827859	2.55423896	2.410927618
10528519	6.138373669	4.984618747	5.184111383	4.666632481	4.973182408	4.278113267
10528523	9.772434883	9.755739174	9.806373398	10.00288329	9.435690129	9.544834283
10528527	3.030578463	3.190802775	2.892764104	2.267748894	2.800926032	2.582045864
10528546	8.702226613	9.09214933	8.997801796	8.482604026	8.827575002	8.311834526
10528548	3.686212215	3.282214587	3.389615768	3.278126887	3.082392561	3.069605597
10528567	2.902831902	3.176407129	3.122713506	2.782041405	3.071414628	3.429004634
10528583	6.418884844	6.661818062	6.883087818	6.772732895	6.639514383	6.306452657
10528598	5.859966243	5.926929851	6.098905187	5.938705427	5.461415513	4.767005167
10528610	6.522449606	7.033632395	6.58690786	5.069171037	4.759564312	5.11030547
10528615	3.111413439	2.814718793	2.854503931	3.198884724	3.198884724	3.059367028
10528617	2.207517702	2.292216699	2.293990503	2.254726942	2.045263059	2.536831862
10528622	2.438576841	2.271487464	2.632908456	2.17097366	2.252847001	2.471126868
10528630	2.224997117	2.306641824	2.37559106	2.37634889	2.788362626	2.201542247
10528648	7.652570642	7.142764566	6.599085713	6.869552042	6.416470653	5.391947115
10528664	6.373218046	6.451258581	6.302730219	4.275177802	3.944080124	4.935179302
10528679	2.560412656	2.520830392	2.671323002	2.664479891	3.459094363	2.666874496
10528686	2.713777698	2.931638314	2.624184151	2.791779775	2.42889176	2.733019791
10528691	8.836995737	9.176808455	9.151798048	8.89303114	8.888035689	7.758041552
10528702	2.944972882	3.071680445	2.88913399	2.614017465	2.306920993	2.853801876
10528721	5.820044342	5.495262496	5.719867688	6.007517893	5.822536811	5.871450176
10528723	2.575638773	2.464979099	2.420564933	3.098128007	2.715392099	2.588415519
10528788	2.389782663	2.060466331	2.282561389	2.507821468	2.431738337	2.668387895
10528790	2.024538646	2.642569161	2.364997926	2.520211939	2.517375689	2.339872697
10528794	2.338547255	2.27981183	1.915532464	2.421621379	2.767296004	2.743241068
10528804	3.265319283	3.390510697	2.986700699	3.395124592	3.853111951	3.760121813
10528827	1.957496429	1.817968074	1.756851579	1.963354638	2.037531106	2.38427967
10528834	2.178024975	2.178024975	2.261325651	2.270594025	2.340916106	2.775507084
10528840	3.925368817	3.951090609	3.963738502	3.696252271	4.161897717	4.106812398
10528864	2.38565303	2.415888057	2.279065116	2.217289196	2.43117887	2.631554205
10528872	3.073732119	3.314824796	3.245987541	3.547979053	3.440337067	3.560017191
10528877	8.163636308	7.33392445	8.266471222	7.565178573	8.26379849	7.351861922
10528901	2.694336083	2.62769771	2.601076747	2.463232369	2.763629233	2.76046228
10528903	2.020970465	1.564562966	2.090319615	2.583333853	1.866386132	1.986318077
10528913	2.814875238	2.660945428	2.684987657	2.809822304	2.602655659	2.534692321
10528915	3.673670301	3.378461498	3.560365346	4.3416366	3.644976588	3.086785578
10528922	1.866394135	1.696840851	2.041032651	1.640180255	1.729248154	2.209275521
10528925	2.926197558	2.538647539	2.532534527	2.870748722	3.154998735	2.819226457
10528929	2.477775705	2.180002404	2.417745103	2.489198936	2.436776218	2.406439232
10528951	2.406517977	2.625385545	2.768122807	2.396284326	2.639504969	2.625385545
10528970	6.960127856	7.283465185	7.379738335	7.178507959	8.222534361	7.641109733
10528972	2.439398901	2.37851648	2.720284579	2.615803687	2.295299209	2.506507083
10529018	2.570957012	1.914631828	2.499292461	2.63757007	2.366522502	2.164651819
10529028	6.442351669	6.696726975	7.101242405	6.772732895	7.03074666	6.254683239
10529034	4.584044637	4.132046831	3.897500272	3.946167193	3.369278632	3.624668652
10529041	6.175027874	7.114098897	7.065093756	6.269410409	5.403739841	6.041426336
10529052	4.592701516	4.603956507	4.983656353	3.818492141	4.288841191	4.529341189
10529068	3.626759412	3.487451885	4.115907697	3.918255444	3.237594862	3.795811887
10529077	2.615405217	2.429608084	2.576854699	2.269193986	2.534678227	2.53785176
10529082	5.406842026	5.408045715	5.176926667	4.748271485	4.983742571	3.147948478
10529093	5.136921609	4.728437852	4.702730275	4.393083158	4.81295322	4.933050913
10529118	4.885079432	4.462952814	5.68026474	4.601929511	4.026579144	4.571976349
10529133	4.334797637	4.021423446	4.33207173	4.166203225	4.311050089	4.491788041
10529142	3.995043677	3.884185057	3.973020269	3.538504682	3.53473501	3.323195919
10529154	3.20377334	3.540681363	3.547745967	3.900211855	3.569302777	4.020413854
10529156	3.036334141	2.687501041	2.652724262	2.242963789	2.14226158	2.201979841
10529206	4.579154747	4.63645974	4.638891171	5.294793771	4.924844481	3.888592426
10529218	3.671401145	2.703717206	2.841729757	3.726984659	3.732297081	2.708548423
10529226	3.176015127	3.349525593	3.704964124	3.735500784	3.774982738	3.805577642
10529235	1.849174722	1.746534594	1.689132013	1.861829711	1.861829711	2.069868946
10529237	2.494863335	2.344116832	2.514750278	2.491485361	2.16608318	2.32318024
10529239	3.513748563	3.322855778	3.578092376	3.233545065	3.79110811	3.555933058
10529252	2.909335354	3.080297929	3.004036603	2.812694749	3.006731012	2.64730723
10529260	2.885200428	3.134065873	2.940417159	2.696589202	3.651575733	3.286684829
10529264	2.392615528	2.277446	2.481139294	2.225053873	2.55294358	2.406830846
10529273	6.196707648	5.976942875	5.237447647	5.112652541	4.18063285	4.18063285
10529285	2.895797682	2.993724235	2.750566731	2.888514225	2.487131456	2.931921886
10529287	3.657826608	3.090134932	3.281561066	3.841764807	3.26841707	2.929844751
10529305	5.242489866	4.534685372	4.125514354	4.304979273	3.594791399	3.544829112
10529311	3.803820747	3.791520914	3.674817766	3.791520914	4.119889557	3.711127346
10529313	5.62650345	5.518425426	5.733247408	5.929124829	4.951862092	5.493533518
10529330	3.549066582	3.721034151	4.008656027	3.565208332	3.77273622	3.918092745
10529344	2.945949316	2.436383637	2.937445722	2.392750556	3.248767323	2.289006927
10529375	3.987128202	3.727516097	3.846431457	4.012577357	3.860106546	3.609824033
10529385	3.622961256	3.307517771	3.377372674	3.660108982	2.98577723	2.969645613
10529402	3.412976567	2.771205651	2.932708096	3.809358328	2.693522004	3.903414494
10529410	3.871374436	4.522682748	5.279711445	4.490648342	4.857765343	3.158811831
10529425	4.859136459	5.345694421	5.153012543	4.260255254	4.602764527	3.10831472
10529445	6.346072597	6.437314701	6.527279172	6.569718957	5.688395902	4.497641178
10529454	2.226933962	1.999726091	1.985717286	2.189433697	1.905208473	1.975692775
10529457	2.973075728	2.301887034	2.815271437	2.499534897	2.473483344	2.699790244
10529468	1.909227264	1.721540941	2.086798269	2.093589252	2.078709349	2.013115455
10529480	2.497007272	2.523535679	2.531721409	2.613975306	2.519707734	2.723099078
10529485	2.409408692	2.328089073	2.363919609	2.655778941	2.481657387	2.621797759
10529497	2.457341525	2.301774342	2.456993012	2.479083054	2.429033748	2.556405554
10529515	3.160925763	2.888268959	3.066374532	3.116063963	3.023461501	3.027737181
10529544	3.321385443	2.764584476	3.486542075	4.460747121	3.973023231	3.16008967
10529549	2.523410456	2.226992201	2.313149042	2.76791987	3.245278369	2.482945455
10529567	2.517884621	2.43697463	2.441228302	2.297589753	1.948354039	2.169490193
10529577	5.377466372	5.249829952	5.64776692	5.254005592	5.008376227	5.086088568
10529584	2.978853265	2.902464771	3.356109761	2.994805312	2.978853265	2.860790075
10529605	3.25153024	3.361608973	3.510817339	3.537953284	3.288727219	3.278059886
10529613	2.574935981	2.794727763	2.784276614	2.76054207	2.857716855	3.153698426
10529636	2.811061741	2.378598577	2.247323797	2.594217639	2.360826386	2.464624884
10529651	3.686858793	3.214378405	3.240309636	3.206914904	2.708503498	3.084327924
10529656	6.426677448	6.599798517	6.738086445	4.375420733	4.458688238	5.156689408
10529661	2.43180964	2.176289037	2.284732882	2.569956204	2.319021007	2.697793687
10529671	2.411170843	2.316861535	2.383135598	2.468903072	2.442657511	2.432066104
10529689	3.692692168	4.421596711	4.428218798	4.105019374	3.740330993	3.222824243
10529706	2.521644156	2.653124699	2.718683427	3.169421518	2.569910623	2.510519181
10529708	2.779527995	2.221981293	2.751359629	2.828313372	2.412823089	2.415963381
10529711	2.089829133	1.923737142	2.341238348	2.139654137	2.132894101	2.539803836
10529732	5.842988892	6.703294743	6.885158553	4.405767882	4.005049895	3.703861408
10529741	6.193144444	5.890112584	5.873394869	6.095675099	5.395336573	4.997174632
10529752	2.367593174	2.561162062	2.618352926	2.794818911	2.529375067	2.618352926
10529758	2.926359346	3.050231954	3.511280595	3.571504652	2.950944725	2.909737111
10529794	2.603075041	2.383334026	2.621091958	2.993947282	2.504477472	2.759113324
10529799	4.269970235	3.434318745	3.72713216	3.833860031	3.867304835	3.853061902
10529801	4.790452377	5.076709043	4.503438144	4.564124538	4.297396314	4.341911238
10529819	2.11101098	2.059320771	2.003229087	2.054583627	2.095052884	2.198595294
10529824	2.841867634	3.352240299	2.964967272	5.237969028	4.436175134	4.190857682
10529858	3.813087346	3.985470107	3.745325611	5.646534271	4.567520793	4.095654653
10529875	2.919556627	3.050231954	2.742553439	3.050231954	2.955991951	3.341345817
10529890	2.265131583	1.980905882	2.222700225	2.162432771	2.198595294	2.432911373
10529895	7.867700292	8.36074048	7.792609532	6.766955432	6.275083948	6.584868093
10529903	4.117668129	3.34827508	3.079029045	3.031507178	2.819368935	2.92196485
10529923	2.477333111	2.415331203	2.271475022	2.197804797	2.414538053	2.196236003
10529937	2.600673332	2.559455781	1.991845104	2.425672175	2.117212451	2.191417944
10529953	2.034372357	2.179158462	2.53421715	2.457403045	2.224853807	2.41676848
10529957	2.477775705	2.710173709	2.385976302	2.497269843	2.365802741	2.588063224
10529977	3.723896107	4.989165726	5.405537657	5.865693753	6.762647166	5.125134289
10529995	5.10628107	5.516068311	5.484934384	5.203038133	5.073526876	4.738192833
10530013	7.715302215	8.034458122	7.426801222	5.963671633	6.111596382	5.8149581
10530029	2.498890594	2.462736487	2.641158341	2.681417	2.506727381	2.525216923
10530041	2.345502096	2.543760202	2.500534154	2.426884207	2.170988852	2.486460194
10530045	2.521057292	2.211659701	2.687592816	2.681895903	2.637392368	2.421188975
10530059	3.209983443	3.292383955	3.036543481	3.066939319	3.450725545	3.044819607
10530087	2.052709751	1.854852524	1.77313882	2.086620494	1.948414217	2.146889962
10530089	2.405279089	2.362584431	2.220943616	2.405279089	2.476343042	2.795840472
10530100	2.648815414	3.015546174	2.869176056	2.333277723	2.419282742	2.85858465
10530128	4.003558908	3.462685278	3.870825751	3.530762163	3.457847516	3.601993419
10530130	2.850750966	2.898136213	2.796792881	2.702852015	3.006565944	3.206883984
10530145	2.467321456	2.026286555	2.011834171	2.153668527	2.08437622	2.53007473
10530151	1.894811488	1.905840648	1.949165283	2.199054408	2.000451561	2.028519875
10530156	1.790129944	1.788602385	1.794486758	1.788602385	1.832066409	1.838412047
10530163	3.228239185	3.705155799	3.161821929	3.92880672	3.570354482	2.991594094
10530201	6.33237296	6.577592988	7.09977455	6.364236231	6.106730973	6.322384988
10530215	6.996237195	7.26358602	6.596399051	7.129276421	7.379842837	5.295475257
10530225	3.518891946	3.352216904	3.295048081	3.078472999	2.942283339	2.384695874
10530257	3.598577382	3.974440487	3.891394129	3.505068259	3.669111454	3.513077977
10530259	2.148674401	1.896074833	2.26593443	2.303936592	2.316213482	2.166325017
10530269	2.166841203	1.850264674	1.861859424	2.108132275	1.946891819	2.103190901
10530287	2.787997543	3.924956705	3.585666749	3.030954964	3.45433402	2.761788236
10530306	2.315544204	2.303577193	2.572696584	2.401972854	2.698740826	2.659651336
10530310	2.715349414	2.76562196	2.344976315	2.587443755	2.411138907	3.092389646
10530319	2.687353488	2.690855459	2.670544504	2.489649915	3.198877886	2.672678354
10530360	4.997821292	5.029542467	5.007780189	4.804694708	4.372236931	4.755946957
10530371	2.157493027	2.531058883	2.141340825	2.115067772	2.423732957	2.293900852
10530380	3.295680758	3.36510424	3.618801879	3.648556029	3.942468217	3.132330192
10530393	2.48880704	2.593787821	2.200118433	2.165650336	2.218490224	2.575229385
10530406	4.126980746	3.547981887	2.57654853	2.50651163	2.655227347	2.379352885
10530417	3.980681039	3.397126505	3.752210073	2.946894119	4.108609507	3.005405699
10530421	4.707049981	4.739580468	5.03609254	2.652328549	2.138652322	2.600530823
10530434	3.130110023	2.790825659	3.381897627	2.749525503	3.07347675	2.631238138
10530441	2.882898446	2.959839029	2.995657575	2.797135864	2.641383958	2.746176729
10530467	3.943887355	4.158224449	3.943887355	3.840172283	3.466176683	3.496848797
10530503	4.881345647	5.848462452	4.801733128	5.236610173	4.611885423	8.018613386
10530516	2.104627474	2.072868415	2.064201252	2.037419432	1.998220356	2.01014566
10530536	2.439356216	2.10431725	2.587064279	2.836836219	2.127210559	2.406143313
10530563	4.239743809	4.822694649	4.155386292	4.908153763	4.44742809	4.878810358
10530615	5.283936117	3.66780802	4.699672058	3.087284409	3.057207762	2.875615622
10530625	4.765346825	4.994642088	5.671867845	5.260848779	5.071829614	5.942587013
10530627	2.520548608	3.02537954	2.883866189	2.55699988	2.865680082	2.948904753
10530633	8.512938136	7.105710002	7.129570129	4.035689301	3.048175098	3.605749263
10530641	2.98262051	4.477249943	2.621742894	2.894693783	2.347707489	2.6851757
10530652	2.164931615	2.179522108	2.41371671	2.439027062	2.293052961	2.194253277
10530666	5.70155426	5.646696363	5.340863868	3.947857198	3.708163444	4.118099305
10530683	3.935984666	5.858740565	5.021919013	4.261892379	4.031762975	4.168115717
10530692	2.604693691	2.51779763	2.625693318	1.977519295	2.351729699	1.919134937
10530722	2.937905504	3.179170787	2.686706749	3.035428545	2.780658375	3.223312803
10530733	2.807624195	2.976080875	2.573835648	2.661309389	2.974133625	2.613944858
10530763	1.880395602	2.033303435	2.040949393	1.872419578	1.951536938	1.784557363
10530772	2.580434021	2.528825771	2.520577664	2.785989833	2.707816958	2.890648771
10530787	4.527504816	3.503988448	3.542609624	3.846201488	3.707396893	3.326198554
10530806	5.121924936	2.971041956	3.869477751	2.933886917	3.994426461	3.440377199
10530819	3.017778745	2.881392285	3.052970401	4.271679694	3.554445379	3.245591807
10530827	4.174780181	3.445005924	3.478772896	3.321277427	3.181705536	2.75183194
10530832	5.694012598	4.73430651	5.359426481	5.016881789	3.681151171	3.801837448
10530841	9.438373577	9.50956305	9.656644597	3.392833517	3.28756797	6.388990996
10530847	2.120508197	2.274519155	2.299994933	2.400367556	2.055320985	2.087704643
10530854	1.994385182	1.980535075	1.859616306	1.846104114	1.933123062	2.103160326
10530870	2.26798064	2.383417095	2.748365705	2.183685536	2.36376129	2.216925608
10530892	3.96519706	5.178467501	4.458437082	4.047941567	4.582459736	4.097091753
10530910	2.413837121	2.532674069	2.300334532	2.273238296	2.277503086	2.335172249
10530944	2.153196768	2.144981581	2.117132676	2.171007494	2.967161195	3.01444661
10530950	2.2361942	2.626971878	2.357442672	2.369764948	2.359673472	2.1639385
10530960	1.948524033	1.837200488	1.834155704	2.338675933	2.144693138	2.313074309
10530974	1.956451449	2.043565597	2.188769244	2.214493081	2.303030796	2.308101601
10530986	2.327371858	1.988024788	1.674806109	1.994172561	2.010207896	2.463248298
10530998	2.042061984	2.230159046	2.056286926	2.365449012	2.117056536	2.102246418
10531009	1.847561688	1.921780968	1.847561688	1.732731865	2.024514674	1.830412702
10531022	1.984904188	2.052945597	1.935046577	1.936532649	2.305623397	2.2682033
10531034	1.904287512	2.009862483	1.982203173	2.456770598	2.194031815	2.25644156
10531041	1.85657745	1.764868396	1.974331658	2.121806514	1.988999803	1.88335973
10531051	2.118119982	2.041785034	2.101083509	2.08391849	2.241959536	2.170561397
10531057	1.791482693	1.645540407	1.793272224	2.034054708	2.068174892	1.702214886
10531061	2.599571913	2.777276522	2.518807003	3.310203962	3.411708409	2.921649937
10531066	2.090320864	2.096879409	2.128255382	2.286668388	2.355071141	2.388243691
10531073	2.10437611	2.00897588	2.000684949	2.395440852	2.180100756	2.795079814
10531078	2.050884161	1.97135702	2.019744769	2.10192606	1.924828825	2.162213405
10531087	1.742322686	1.802476175	1.790317974	1.669564085	1.863329177	1.742418167
10531100	1.794746826	1.83254414	1.782131039	2.073346701	2.127891075	1.878626168
10531111	1.700574399	1.848428246	1.831233591	1.789763571	1.519224869	2.104600023
10531120	2.339543593	2.550650171	2.411743054	2.856748032	2.372967839	2.257424496
10531126	2.909088113	2.841301905	2.903678954	6.330536647	6.522330202	5.013501129
10531133	6.695464732	6.653250705	6.28434187	5.343930062	5.599482539	4.983524323
10531146	2.574652076	2.556638556	2.617680492	2.772914373	2.902907302	2.164509477
10531149	2.256637491	2.560836235	2.248221518	2.315907122	2.018921006	2.205553282
10531163	1.997267767	1.816969715	1.783547757	1.742583292	2.11191941	1.96813419
10531166	3.116198691	2.86136081	3.196587981	4.546831692	3.326079279	3.306742904
10531199	2.041360335	2.105397299	2.264627029	2.048438038	1.950914363	1.785170581
10531208	6.2351845	6.345315273	6.149109377	5.61178683	5.780677359	4.284074322
10531215	4.180840995	4.446290958	4.41386735	4.57686169	3.953988526	4.141241379
10531256	4.359577115	4.879345228	2.618010135	2.592107408	3.183775389	2.917367667
10531259	2.801409706	2.023278751	1.819898947	2.038268745	2.054583627	2.739295274
10531261	1.793843557	1.971532075	1.808846696	1.781757992	1.775981144	1.843093758
10531274	3.368828622	3.626191045	3.616226797	4.672656664	4.383252386	4.228745536
10531290	6.575632145	6.790136738	6.252494262	5.842043214	5.195163174	3.533921556
10531304	2.451706907	2.257858596	2.629680353	2.507116304	2.605450162	2.439795692
10531323	3.573793041	3.051215476	3.286971771	3.451768645	2.991200329	2.746916912
10531342	2.281108333	2.419640636	2.522902675	3.19092325	3.040173445	3.608490629
10531348	2.960556654	3.433662929	2.776637101	5.020698134	5.056875027	4.621371551
10531370	3.767725895	4.229535235	4.061482948	4.77146356	4.848318649	4.093110921
10531383	2.296701176	2.110175262	2.115839044	2.032236086	2.261594021	2.082106349
10531407	2.688342781	2.694288072	3.128873229	2.32932742	2.541656617	2.668424038
10531415	2.144583737	1.903387028	2.348368446	2.321228151	2.1443942	2.096604663
10531420	2.155409935	1.861189736	2.137733256	1.816285719	2.017462142	2.432674827
10531428	3.604892746	3.527413716	3.488077916	4.152208603	3.561015318	3.916132272
10531437	4.814456076	3.089568149	3.197157796	3.727843384	4.8692271	5.334184324
