	ChAT	Cone
10469035	3.686233178	3.172283976
10469046	6.354033515	6.45567779433333
10469056	3.763093583	2.78280099933333
10469058	2.22683080666667	2.339960406
10469066	2.709496828	2.437705333
10469070	2.41580574133333	3.31641657166667
10469081	3.02808881733333	3.21297141366667
10469083	2.74042294933333	2.42869533166667
10469108	1.94686822333333	1.921545636
10469110	2.021641026	2.18313914566667
10469129	2.27696490366667	2.118813008
10469143	2.390465435	2.39062463333333
10469145	3.721281668	3.894133262
10469151	2.19719730033333	2.20349899733333
10469167	2.265395066	2.35705725033333
10469247	2.031537747	2.18615548133333
10469255	2.26065937333333	2.21915278633333
10469276	2.33557737866667	2.76156923
10469278	1.99699603433333	2.03490848666667
10469289	2.55429921	2.58923087166667
10469300	3.52731615433333	2.88042266166667
10469312	3.21813390466667	4.868311558
10469320	2.26238283333333	2.31654437333333
10469322	5.32415098533333	4.73576363366667
10469335	4.31719969066667	4.00703422366667
10469353	2.20426648466667	2.24600222
10469358	2.34772890366667	2.3906789
10469389	2.16698831866667	2.39721477333333
10469404	2.494168198	3.036662141
10469425	2.29158878	2.289039378
10469457	2.80977276133333	2.645742565
10469475	3.296390583	3.37642408666667
10469505	6.42655406133333	6.221165265
10469514	4.59085577033333	5.162211853
10469522	3.10327477366667	2.54374064066667
10469538	2.57110193233333	2.48985434233333
10469540	2.10215108433333	2.17815206366667
10469559	6.388204175	5.106393938
10469565	2.39201058	2.31949082
10469568	5.17750096166667	5.47537651933333
10469571	2.27061312033333	2.63027422566667
10469575	4.79592898333333	4.69087795733333
10469577	2.34766382566667	2.28206928266667
10469581	3.57558451733333	3.231238567
10469609	2.45921673866667	2.243516629
10469611	2.696587964	3.092754063
10469613	4.47452262566667	4.24878179733333
10469622	2.58054495933333	2.49111608966667
10469635	1.87535897766667	1.87289379966667
10469637	1.96695441866667	2.14462978533333
10469672	2.30352184233333	2.65888797633333
10469693	2.49713999966667	2.26377520466667
10469695	2.18214230266667	2.524659679
10469712	2.517181733	2.324456572
10469720	2.56018858333333	2.258596165
10469732	4.36357740833333	4.23221290633333
10469755	2.031400891	1.786163153
10469767	2.12070868733333	2.033931926
10469772	6.81567780266667	7.05205761766667
10469774	2.14384375766667	2.16766833433333
10469782	1.76767310433333	1.892563517
10469786	2.018451602	2.08517220733333
10469793	1.95026139533333	2.80863709066667
10469801	2.37192289433333	2.25766672433333
10469811	2.036108453	2.02965443533333
10469816	2.96745280633333	2.97386672666667
10469828	2.40144991733333	2.63197354966667
10469849	3.901163424	3.903919819
10469856	4.13930878266667	3.96135010833333
10469867	4.38559140233333	4.61900268333333
10469906	2.60817299166667	2.34007556333333
10469923	2.239562249	2.49387752533333
10469936	2.46082804833333	2.47241417766667
10469943	2.581650597	3.13827534666667
10469951	7.055607829	5.69634044733333
10469954	7.70465800433333	6.994122084
10469957	2.470044053	2.52760634566667
10469965	6.86520546966667	5.736505901
10469979	2.681337527	2.939560037
10469984	2.61754094766667	2.621507682
10469987	2.544555319	2.30215522033333
10470001	3.327263121	3.44314261133333
10470014	2.494662639	2.74041467566667
10470027	6.04683807366667	4.79699243133333
10470042	3.428235022	2.82740327966667
10470050	2.75033951233333	2.73749153366667
10470101	2.59225269633333	3.37052102
10470109	3.38718602333333	3.39897136166667
10470119	6.92455444366667	6.77871498666667
10470125	2.14807859433333	2.19960387533333
10470141	2.25052323566667	2.33196492866667
10470149	2.120858397	2.17555421866667
10470158	2.508184422	2.449119937
10470166	2.07963019866667	2.33986373333333
10470175	1.83532838066667	1.81183308566667
10470182	5.452765861	4.557603486
10470186	2.11900767833333	2.226750299
10470192	1.85632249033333	1.93564619633333
10470200	2.194228822	2.36357837133333
10470206	2.355649424	2.518409864
10470214	2.382411211	2.37509595933333
10470248	2.89041761633333	3.30493390866667
10470268	5.67716437666667	5.35592828433333
10470283	3.719593755	3.39609098733333
10470298	4.23136516433333	3.92045695866667
10470322	6.54475307333333	6.05834684
10470329	2.33463219433333	2.376994402
10470349	2.34039913133333	2.444945197
10470381	3.90733546033333	4.07979092866667
10470390	2.438627215	2.549821281
10470392	2.70906262133333	3.02698745333333
10470412	2.03287954266667	2.12131976833333
10470427	2.53901176466667	2.63875127533333
10470446	2.37583825533333	2.40799463
10470462	3.38440422966667	3.43757292433333
10470529	6.71757627	6.358822424
10470543	2.537657909	2.35799265733333
10470547	3.92116047666667	3.79659631666667
10470555	2.470886608	2.557408657
10470562	1.93291046833333	1.960081437
10470564	2.930551569	2.78297642133333
10470584	3.12317423266667	2.753315053
10470614	2.66630111666667	2.611183679
10470628	3.34940770133333	3.127348954
10470649	3.095141412	3.26952303
10470665	1.93523084266667	1.954174188
10470696	5.46307901033333	5.52820509933333
10470705	2.655315027	2.759204897
10470736	2.52575787233333	2.711025489
10470741	3.707757734	4.49712696066667
10470751	4.66253915166667	4.32695211433333
10470768	4.09825185533333	3.772694184
10470775	2.54508168933333	2.63896872233333
10470788	3.458953856	2.73365658166667
10470816	4.82091007133333	4.888788422
10470834	4.088422697	3.458906203
10470893	5.72347247033333	5.614345873
10470913	2.15590314966667	2.20707731366667
10470936	2.360421036	2.07514724133333
10470948	2.85492833366667	2.95846763933333
10470950	5.25988246466667	5.93739498966667
10470954	3.450603289	3.49902335766667
10470959	4.07892828733333	5.71572654666667
10470973	2.91703720166667	3.05353003533333
10471018	3.278876786	3.39664909233333
10471036	3.156446926	2.90756188466667
10471045	2.60755612566667	2.22955937
10471058	3.10855415066667	3.82910895166667
10471062	5.88490854433333	5.23569994666667
10471067	3.00569106433333	3.026248581
10471072	3.66777997033333	3.647613697
10471080	3.167391852	2.83611583466667
10471108	3.08004323066667	3.603045278
10471129	2.209912291	2.01225785533333
10471139	3.81498210633333	3.492956716
10471171	3.215839286	3.19571344866667
10471191	3.85622164633333	3.55540432066667
10471201	2.09473269866667	2.17222443466667
10471216	3.277207608	3.68059482133333
10471247	2.649646709	2.53917978666667
10471256	3.351312057	3.17253878566667
10471294	4.428083117	3.95396631733333
10471298	3.06305644366667	2.987219174
10471337	2.75403834166667	2.708126826
10471360	2.78256817266667	2.825185395
10471387	3.63068944966667	3.84321707833333
10471411	4.36268916666667	4.03653361033333
10471419	2.28312714233333	2.29634407933333
10471424	3.25188358333333	3.249548187
10471438	7.58432097766667	7.11791029633333
10471443	2.37199830833333	2.41163525066667
10471457	2.41927467733333	2.293675741
10471464	3.245652241	2.88943843133333
10471474	3.42917601666667	3.02782729766667
10471486	2.50476780733333	2.711419288
10471505	2.50836497433333	2.42559030333333
10471519	4.173205277	3.65989732466667
10471525	4.569921651	3.73851555333333
10471535	2.84599919466667	2.68211090533333
10471555	3.02745469066667	3.05318902733333
10471563	2.76746666433333	2.780978846
10471571	5.86834468166667	5.989641676
10471586	7.55409371166667	7.329523526
10471597	2.03289870833333	1.88244777766667
10471599	2.15751666833333	2.28561308266667
10471608	2.61855386	2.560472632
10471655	4.44538080133333	3.82704172333333
10471677	3.50589044833333	3.42874527433333
10471701	2.98484976866667	3.195189776
10471703	2.26074455533333	2.25233066633333
10471715	3.60614788433333	3.033079016
10471721	2.23988759633333	2.22132888466667
10471735	2.41941466733333	2.52393477
10471739	1.84406292733333	1.984170101
10471741	1.634191642	2.266095126
10471743	1.94624905233333	2.087319243
10471745	2.085947029	3.24531976833333
10471747	2.060616208	2.718579576
10471749	1.64105753433333	1.91281642
10471751	1.98839509766667	2.05248969566667
10471753	2.274076169	2.30835877366667
10471755	1.93405136633333	2.05972028033333
10471757	1.904956496	1.96524499766667
10471759	1.973839893	1.80813936033333
10471761	2.50161794233333	3.31096406166667
10471763	2.94848756366667	2.87603946266667
10471768	2.098564284	2.269059795
10471770	2.03937974833333	2.20374508133333
10471772	1.974390468	2.567666189
10471774	3.24737326666667	3.37576033266667
10471778	2.052646112	2.24796430433333
10471780	2.104767962	2.014366264
10471782	2.48509189666667	2.44508311133333
10471784	3.660788648	3.41826636633333
10471814	2.62144536666667	1.86055801133333
10471819	3.04601951366667	3.191635997
10471833	2.94117543066667	2.81331337733333
10471844	2.924120312	3.065875911
10471882	2.13706994466667	2.151031291
10471891	2.69529620566667	2.79256731266667
10471904	7.36137649333333	6.31638233133333
10471912	2.13853348766667	2.241858142
10471929	2.31366270733333	2.41496324533333
10471945	4.32779648766667	3.217603925
10471953	3.48049983	2.96671206066667
10471967	2.86601266966667	2.381987783
10471978	3.23856709966667	2.705712423
10471994	3.56632284033333	2.905623391
10472022	2.00963511866667	2.05544271866667
10472034	2.41497396233333	2.79272666733333
10472040	2.47285837533333	2.220948376
10472047	1.699250043	1.88489338533333
10472050	2.484569124	2.071424919
10472058	3.22225094833333	3.25516285333333
10472097	2.37862425833333	2.46976231166667
10472128	3.10228178233333	2.86733059933333
10472136	3.77375216433333	4.77525189933333
10472155	2.45497489	2.54280624166667
10472162	3.785568414	2.53350231166667
10472181	2.26634686566667	2.32070401433333
10472197	9.53180650766667	9.240114602
10472199	2.25865828666667	2.280247432
10472212	2.845518861	2.85445211566667
10472235	3.93123867266667	2.99138039033333
10472240	3.15543858566667	3.19306157766667
10472277	3.80628258766667	3.50857841733333
10472289	3.42062958433333	3.54694625833333
10472300	9.06210802033333	7.760945217
10472313	2.71474383566667	2.594374499
10472321	4.68607297166667	3.87543828866667
10472350	2.761598363	2.93451229466667
10472364	2.07549624533333	2.149054525
10472408	2.658865567	2.653673325
10472418	1.79547401766667	1.970056616
10472422	2.93209560566667	2.97549307
10472426	2.115011638	2.152581898
10472436	2.80732859	2.67699441733333
10472443	2.25662199766667	2.45242177066667
10472449	1.894817915	2.01081981366667
10472469	1.81580057933333	2.091258968
10472501	2.49379724	2.59427441933333
10472514	2.25742141833333	2.39758052166667
10472531	2.06198558033333	2.11806137366667
10472538	2.16923237866667	2.229874477
10472549	5.36543669566667	5.976069926
10472562	3.04556257266667	3.23849877666667
10472570	4.86536877266667	5.20743909233333
10472589	2.41960592366667	2.25469713566667
10472598	3.99716760066667	4.59978563466667
10472605	5.750129325	5.906593589
10472621	2.611052393	2.623357708
10472649	2.29251327233333	2.26023499833333
10472688	2.33508687833333	2.324629894
10472694	1.93701203766667	2.10447751066667
10472707	8.215395073	5.201435868
10472724	5.61454421833333	5.73034386966667
10472738	4.17418654733333	4.14411418466667
10472757	2.85346599166667	2.59575549633333
10472764	5.60332917866667	4.38222017533333
10472782	6.69987435133333	5.88370373966667
10472794	5.28271717066667	5.75813025966667
10472809	2.80808137766667	2.83992469433333
10472814	2.98249335466667	3.50982838066667
10472820	2.47814054933333	2.36994066166667
10472846	2.580555805	2.473494878
10472860	2.246144162	2.223487321
10472893	2.280723858	2.16668314533333
10472916	2.608578	2.62789712066667
10472923	2.27607966966667	2.353919342
10472925	6.568853667	6.84266900566667
10472930	2.21938953166667	2.432719916
10472933	3.93220664366667	3.86743406566667
10472942	3.37733681733333	3.48161093266667
10472946	2.47031892766667	2.69255007833333
10472949	2.381578042	2.36001793966667
10472953	2.51678322566667	2.79528131733333
10472958	3.14791620566667	3.313072788
10472962	2.14749869366667	2.58316244666667
10472965	2.07061902	1.977747186
10472970	2.549890246	2.42448311533333
10472984	2.199911879	2.15223794966667
10472989	2.13810990966667	2.09271164133333
10472994	6.74943083166667	5.38966050433333
10473024	2.240638087	2.11219973366667
10473045	3.24629817133333	2.860600606
10473058	3.02833893333333	3.58244680333333
10473089	2.258581595	2.23021016866667
10473097	6.33902002066667	4.982341615
10473109	2.10907247933333	2.21097075933333
10473118	8.048674737	6.137881406
10473125	2.60652448033333	2.575831458
10473158	2.307884207	2.35734556033333
10473160	2.93216605233333	3.291422156
10473180	2.43173547166667	2.627989349
10473187	2.62682895366667	2.33147331166667
10473190	4.085069734	4.19406259833333
10473221	3.70957982633333	3.57421706833333
10473224	5.26717326466667	4.832185211
10473230	5.08492155833333	5.45928811633333
10473244	2.23938469933333	3.01920315166667
10473250	8.452697758	8.43492042533333
10473252	3.141853688	2.73098839133333
10473256	2.063181712	2.66901946733333
10473272	7.50507635766667	7.027377908
10473281	2.52329103966667	2.85051473566667
10473312	3.78483023233333	3.964497895
10473322	3.71433320733333	3.95792393266667
10473343	5.74833886633333	5.53743005766667
10473349	3.808925667	3.31917955666667
10473356	2.347437908	2.55583776833333
10473363	8.993648825	7.28397421066667
10473367	2.236207947	2.425985304
10473384	2.688976459	2.43615021233333
10473399	2.50192819766667	2.42900365733333
10473406	2.397131856	2.42911524133333
10473414	5.208572836	4.279204591
10473432	3.57540313366667	3.53591967566667
10473444	2.93726569966667	2.88644285133333
10473446	1.62511877066667	2.10651637333333
10473450	2.19009782266667	2.15868823833333
10473454	1.87117080366667	1.83963115166667
10473456	2.24599109	2.88381060366667
10473458	2.11470844466667	2.860725488
10473460	1.91464479666667	1.989306795
10473462	1.75136050533333	1.89631304766667
10473464	3.03169713733333	3.12615893366667
10473467	2.098830369	2.32424081433333
10473469	2.423338052	2.41376672133333
10473473	1.73512052566667	1.72389362233333
10473475	1.94912256133333	1.71115998333333
10473479	2.33048276166667	2.00122540466667
10473481	1.796763045	1.777201083
10473483	1.988906473	2.46634987
10473485	2.370216198	3.30105638666667
10473487	1.85334025633333	2.900387448
10473489	2.60773031666667	2.53712305266667
10473491	1.83493443933333	1.941091026
10473494	1.94638957766667	2.032271186
10473496	2.100626475	2.096821918
10473498	1.78859019966667	1.74410326666667
10473503	1.86377142566667	2.11947433833333
10473505	1.85590983866667	1.89378882633333
10473507	2.081946862	2.56645145466667
10473509	1.73607454066667	1.79425288333333
10473511	1.762497895	1.861399577
10473513	5.23337408166667	6.30633911533333
10473515	1.99840980166667	2.41367963
10473519	3.21974856766667	4.781307669
10473521	2.191424211	4.00290081666667
10473523	4.02534997833333	4.980239238
10473528	2.73970303366667	2.217640888
10473531	1.96271905033333	1.94120205033333
10473533	1.820861217	1.7194664
10473537	1.90186500666667	1.777606395
10473539	2.633377613	3.03421267466667
10473543	1.88315845966667	1.97810621
10473551	2.345667088	2.10710128166667
10473553	3.474564706	4.10470891433333
10473555	2.18412283733333	2.80404229866667
10473557	1.70759709766667	1.685833397
10473559	1.96971842	3.04528773466667
10473562	1.744244595	2.006453129
10473564	2.549360759	2.165800932
10473566	2.01040153	2.09126882933333
10473570	3.71992812733333	4.67150191133333
10473574	1.92164825233333	2.121704836
10473576	2.46362026666667	3.00873716733333
10473578	1.89790988733333	1.97158603266667
10473580	2.00013624	3.328670743
10473582	1.82050902633333	1.71099014133333
10473586	2.327797377	2.31173501966667
10473588	1.71146541066667	1.65770645633333
10473590	1.641603672	1.80763629433333
10473592	1.69019429833333	1.62377925366667
10473594	1.89047634766667	2.06638262433333
10473598	1.785380887	2.00298829833333
10473600	3.52386748566667	3.19991470566667
10473602	2.07568214033333	2.177876161
10473604	2.22433719366667	2.46868104133333
10473608	1.86834728233333	1.868520358
10473610	3.320820233	4.39459492866667
10473612	3.114576248	3.30357655733333
10473614	2.334242376	3.278569428
10473616	3.189480038	2.789619661
10473618	2.008196974	2.286715825
10473620	1.61233435533333	1.884586229
10473622	2.27003991933333	2.12196584966667
10473624	1.66955978233333	1.73962214066667
10473626	1.985232897	2.090006129
10473630	2.224178667	2.05263238866667
10473632	1.68073356266667	1.699780019
10473636	2.213022099	1.875319684
10473639	2.24109497133333	1.78411452233333
10473641	2.473104302	2.48797166333333
10473643	4.056274225	5.51165637066667
10473648	2.78958746466667	3.682718546
10473650	2.925457171	2.78568221233333
10473690	2.79894272333333	3.33856159133333
10473708	1.95257031266667	2.13354431433333
10473737	9.18028705166667	8.448176072
10473750	4.457162216	4.09275931466667
10473754	3.08421385933333	3.08202269866667
10473760	3.98265444766667	3.63859396833333
10473783	3.000777701	2.63619257033333
10473793	7.206979259	6.664183281
10473809	2.02152605533333	2.16170899266667
10473814	2.716882164	2.75814901633333
10473847	3.002636856	2.85929185633333
10473861	3.46891370366667	3.17325326
10473874	3.90394792133333	3.67050185066667
10473880	3.140770753	2.89625445233333
10473919	3.550082353	3.54986780933333
10473965	3.32248221866667	2.79358935633333
10473976	2.59401020733333	3.25269973733333
10473981	2.12298847866667	2.043884519
10474002	3.120278817	2.64120184133333
10474006	2.87093172433333	2.50172089066667
10474028	7.62887324366667	7.05265610466667
10474041	6.14983699333333	6.05013254
10474045	2.84670945966667	3.72235717233333
10474048	4.21728717033333	4.38431444233333
10474057	2.09279056433333	2.32503163866667
10474064	3.13935793233333	3.09365315333333
10474073	2.20277120333333	2.023753761
10474077	2.34317941333333	2.70301689966667
10474079	1.90688001266667	2.072074917
10474081	2.888273632	2.73795633733333
10474088	2.12485480633333	2.27876887366667
10474093	5.09938260933333	4.07723334
10474096	4.594070053	3.18156561833333
10474105	1.930744121	1.95641513866667
10474112	1.98552002866667	2.05931766566667
10474123	4.67250223933333	3.95853463566667
10474129	2.19873073666667	2.399173697
10474141	2.38380312666667	4.436334393
10474159	5.037501769	4.132658173
10474171	2.24003356966667	2.52575606833333
10474181	2.26332869033333	2.333220031
10474201	5.052992837	3.42048121533333
10474207	7.40407458	5.74146167433333
10474221	1.971583403	2.016304047
10474223	2.09996498266667	1.816705144
10474229	4.37149467766667	5.87169786666667
10474234	2.42427112033333	3.53204813
10474243	5.87295858	5.47176110766667
10474269	2.397807818	2.19834676366667
10474271	2.24618117966667	2.26297685933333
10474274	1.84995756566667	1.794361057
10474295	2.46540364266667	2.781436002
10474307	2.528295361	2.37913526433333
10474312	6.66704258233333	4.495632628
10474335	6.06297954566667	5.213627983
10474339	3.076665998	3.12277199166667
10474341	1.987871664	2.03718851766667
10474361	5.920190656	5.327081013
10474369	3.094186996	2.82095383366667
10474371	2.13071765766667	2.158606302
10474373	2.099211249	2.016103669
10474379	4.033643663	5.00371861333333
10474381	2.14747675	2.42657109666667
10474399	2.66528700633333	2.58679646
10474411	5.04376882666667	4.96204611466667
10474419	1.83645594133333	2.05120026433333
10474437	4.299499812	4.52520819533333
10474450	2.16229602366667	2.17498523166667
10474467	2.18146665033333	2.36525436533333
10474477	1.91009879633333	2.02823512033333
10474479	2.160391437	2.167242118
10474481	2.72237507366667	2.04307102066667
10474483	2.31423679666667	2.291653461
10474485	1.75548117333333	1.861648564
10474488	1.57686791566667	1.711837443
10474490	1.73892342233333	1.82590684633333
10474492	2.76068773	2.49290616166667
10474495	1.60315107233333	1.60884463966667
10474497	1.93852625733333	1.993905032
10474499	1.87596944733333	2.67807112066667
10474501	1.806219671	1.834273005
10474506	1.79746715566667	1.892449432
10474508	2.714947072	2.35290142233333
10474514	2.160940656	2.77945481233333
10474516	1.74784707733333	1.655241961
10474522	1.827935878	1.528164197
10474524	2.70768886	2.281339678
10474526	3.16579329366667	3.20234089733333
10474541	6.52516668966667	6.36330602066667
10474545	2.30926504433333	2.77355887666667
10474577	3.924328215	4.14778289266667
10474588	9.02894156166667	9.37515526
10474596	3.02299985133333	3.740010359
10474606	2.09819813666667	2.18320368966667
10474619	2.27917464966667	2.75562519833333
10474642	3.42491702066667	3.383305124
10474656	1.81759027633333	1.90723495833333
10474671	2.79290061433333	2.32413546
10474689	2.85764598266667	3.18353244566667
10474700	2.49108547033333	2.51647968333333
10474725	3.884377602	3.269375528
10474769	3.78070240666667	4.249001264
10474793	2.554507717	2.429403708
10474807	3.50645347233333	3.48388537433333
10474809	2.00764170733333	2.05754903233333
10474814	2.40135718166667	2.54211298
10474825	2.549072607	2.78948318966667
10474836	5.352736221	5.168488434
10474851	3.305706522	3.069530534
10474860	4.09994851733333	3.74880046966667
10474867	4.69212013833333	4.74206696
10474870	3.01408950566667	2.63181886966667
10474875	2.02274005233333	2.11097389733333
10474902	2.61791447033333	3.36114911566667
10474915	2.87537737933333	3.51705890266667
10474919	2.28453957566667	2.29544969166667
10474921	2.96313265133333	2.622211546
10474936	2.84587345066667	3.256880391
10474950	2.72132573766667	3.34617072833333
10474958	3.08118532366667	2.82267256933333
10474972	5.95992482833333	3.835396766
10474977	3.17484667366667	2.70923773466667
10474984	1.89640693433333	1.977131591
10475000	3.259020054	3.73256476233333
10475019	2.32106782933333	2.34332888466667
10475027	2.44648556966667	2.710592285
10475051	2.52364141066667	2.57519860766667
10475080	2.57414450833333	2.66839368
10475113	3.63523437266667	3.845518126
10475144	2.26099050066667	2.33683037633333
10475199	2.747332416	2.85535704933333
10475211	2.93675278633333	2.91876855833333
10475226	2.61360747866667	2.935990363
10475245	2.577511892	2.75672563933333
10475247	3.76389144233333	3.18570453666667
10475264	4.28307866366667	4.54365797566667
10475280	2.627173167	3.05664571666667
10475293	3.28487098533333	2.69979750533333
10475314	2.22950648333333	2.37868510366667
10475324	4.979481945	7.882311418
10475335	5.153068191	5.05659732
10475350	8.708528214	8.66596963833333
10475352	8.25298346766667	8.85169819533333
10475360	9.27507977766667	9.53524117566667
10475362	2.57670034266667	3.11195446433333
10475378	2.189470996	2.05104262133333
10475394	4.047520517	3.477380832
10475414	4.85976970066667	3.23547995933333
10475420	2.108430712	2.1802891
10475427	1.69118299	1.86493932
10475437	4.52299487633333	4.07116667066667
10475448	2.35006239666667	2.42309441733333
10475456	2.20041388266667	2.20665761066667
10475487	2.07918954133333	2.143829565
10475502	2.29162952566667	2.26434880733333
10475514	2.666933727	2.70532831533333
10475517	2.32289894866667	3.24382646366667
10475525	3.29097173966667	3.170610266
10475532	2.183795948	2.28694132233333
10475544	2.28181440933333	2.49812831833333
10475567	3.45523442633333	3.65422260533333
10475578	2.07587102666667	2.32650488066667
10475580	2.09501393333333	2.172601028
10475610	3.69593907766667	4.20757200766667
10475623	2.59087426533333	2.51684021366667
10475625	8.41508422866667	8.77472518866667
10475630	4.18243418633333	3.74231562066667
10475643	2.57465613366667	2.73080307433333
10475648	4.340693585	4.74014343466667
10475653	2.13934882766667	2.107523693
10475665	3.63651818166667	3.59143749
10475686	1.89690669466667	2.05204551566667
10475708	8.45366547433333	5.419836402
10475718	3.12598079566667	2.73371773933333
10475767	3.51934127566667	3.869357285
10475772	2.88640614333333	4.03519990466667
10475782	2.80557256666667	2.69356833133333
10475789	1.98110188433333	2.00495263133333
10475800	2.42388831233333	2.35214634
10475804	2.35354653133333	2.294773599
10475830	4.73498885433333	4.601076703
10475843	2.515202077	2.293254342
10475845	2.87042135433333	2.97893354133333
10475866	2.125754295	2.291842153
10475879	2.198200487	2.38949689933333
10475890	2.32551806933333	2.17462998466667
10475912	2.17227572366667	2.83524371666667
10475932	2.167385546	2.40274519333333
10475941	3.611471444	3.36372453166667
10475957	2.95481013466667	2.562342221
10475965	2.827835602	2.4504372
10475981	4.330374507	4.50025630866667
10475990	4.796834238	4.996862435
10476005	2.232721024	2.29445813466667
10476012	1.958687582	1.95833125666667
10476021	3.24176109866667	3.20187584233333
10476033	4.25538693166667	4.17591844433333
10476042	2.73763128866667	2.90503196833333
10476056	3.17127899	3.21359932666667
10476058	2.32221265366667	2.22741467966667
10476072	2.086788769	2.26093616
10476093	4.68016812566667	4.15963713966667
10476108	2.34548213266667	2.335551111
10476130	2.61357466866667	2.71581289666667
10476133	2.07874693466667	2.15313616566667
10476136	4.80611799833333	4.20089800333333
10476163	5.07787039933333	3.82821939533333
10476189	7.167510912	5.97818383833333
10476192	3.900594386	4.36486690933333
10476197	6.41629405766667	5.34276256033333
10476207	2.50277009066667	2.45753279366667
10476237	2.77088729666667	2.68772931466667
10476252	2.972109332	2.91595768833333
10476270	6.016015335	5.767244571
10476276	2.85340949633333	3.202797538
10476287	5.043993477	4.68810287866667
10476301	3.20160639033333	2.67232689366667
10476312	2.02965972133333	2.049221897
10476314	7.36922096	7.56901751733333
10476321	1.99638612766667	2.41992041933333
10476326	3.558594063	3.27853520366667
10476342	2.42102038033333	2.418422516
10476347	2.28846332833333	2.46535258266667
10476349	6.54306086033333	7.028686142
10476355	5.38125277133333	4.93934508233333
10476362	3.919775381	2.99352663333333
10476383	3.19298011633333	3.11503262766667
10476395	2.69672986733333	2.96822448266667
10476401	2.07477904066667	2.281272903
10476443	4.26715268833333	3.817477806
10476482	2.73943510033333	3.679663417
10476493	2.19110902766667	1.999302949
10476497	2.45571890033333	2.44797919933333
10476512	7.857298287	6.72983423066667
10476526	2.40878334333333	2.556338386
10476538	3.46567080033333	3.462220027
10476545	2.06139848333333	2.20720433366667
10476560	3.37035867533333	2.88617814133333
10476569	6.24382910966667	6.268597341
10476582	4.78084765033333	5.685085595
10476617	4.980366167	4.74309649133333
10476620	6.344675737	5.575903759
10476628	2.757104685	2.73302944033333
10476633	2.75978089033333	2.832523099
10476648	8.05642565566667	7.65239287233333
10476653	2.017404239	2.09685447366667
10476660	3.806430113	4.51418735066667
10476668	3.89865000833333	3.690508467
10476680	3.524283236	3.41098301633333
10476689	5.155402089	4.390605538
10476691	2.49998015033333	2.41584816133333
10476702	6.18895703633333	5.684311443
10476725	8.03659144533333	7.84129446233333
10476728	8.069950943	6.07484323566667
10476737	1.89285610466667	1.98506713266667
10476740	2.99980677066667	2.31060225966667
10476759	2.575465979	2.43235014633333
10476775	7.93308735666667	7.15665265966667
10476782	1.88904645666667	1.94290656233333
10476814	3.24175645833333	3.635663711
10476819	3.81432410833333	4.35849506566667
10476834	4.69340121833333	4.465680119
10476868	3.30264147566667	3.360286005
10476874	2.73432043733333	2.662938602
10476880	2.76788009266667	2.488851783
10476886	3.39954353066667	3.219633918
10476889	5.49142674	5.47913105233333
10476893	2.54740678233333	2.11328446766667
10476900	2.22742488233333	2.08133626133333
10476906	2.27973605466667	2.32990269066667
10476910	1.79475355	1.89745725433333
10476915	2.42399716733333	2.69612799133333
10476919	1.79329628633333	1.86864012533333
10476924	1.687075312	1.86736532533333
10476931	2.214126157	2.136851528
10476935	2.79280678	2.92569609266667
10476939	4.30671570833333	4.586307111
10476945	2.15648791666667	2.25947867
10476952	2.33862327733333	2.405807483
10476969	2.56641576966667	2.61256980533333
10476989	2.343329113	2.301831273
10476998	2.61024560533333	3.269928672
10477001	4.22215164633333	4.58540825766667
10477004	9.72842113133333	9.00520294166667
10477006	7.65035224466667	6.704948188
10477012	4.92591575233333	4.66591628333333
10477022	3.004168967	3.25956326266667
10477032	3.47883668766667	3.502720398
10477035	2.02754652333333	2.108938007
10477042	2.91609319033333	2.92340783766667
10477052	2.50052076466667	2.81835217233333
10477058	4.146469845	4.027761602
10477061	5.281109337	4.35511605966667
10477069	2.68299308466667	3.00235432533333
10477090	2.496816083	2.58279908466667
10477100	6.72914078233333	5.87346048533333
10477103	2.58415936566667	2.62880678033333
10477107	2.87322855366667	2.83848713433333
10477122	3.20689199233333	3.32836072966667
10477125	2.09424833633333	1.925353168
10477129	3.00024362833333	3.190295878
10477134	2.214710314	2.46675884866667
10477140	2.43288403266667	2.70694877833333
10477147	5.300342074	5.779187294
10477167	5.25995337866667	4.975848095
10477169	2.58286441966667	2.770409757
10477179	3.20120654533333	3.10672609433333
10477187	2.11585128166667	1.96380068833333
10477206	2.13948424166667	2.191561455
10477218	2.93852874533333	3.14495090266667
10477233	2.734375354	2.4904748
10477237	2.71098886966667	2.63715958566667
10477250	2.866617541	2.65203501266667
10477264	4.36596309566667	3.68863565733333
10477286	2.62018359733333	2.861556241
10477297	2.44777145166667	2.684119867
10477311	3.09875416633333	3.17144696366667
10477325	2.79509257	2.753894701
10477353	5.310159177	5.79507646166667
10477361	2.187403706	2.198797518
10477370	6.980798904	7.625182313
10477372	2.712375453	2.91969845566667
10477389	2.39837910166667	2.904240289
10477406	2.22870715666667	2.297637787
10477423	2.281197493	2.421755302
10477439	1.925255453	1.89429247433333
10477450	2.72580387133333	2.72221442366667
10477467	1.92839856366667	1.92237974166667
10477475	2.165049377	2.48989937066667
10477485	2.776841806	2.66356312133333
10477495	2.007388807	1.98431883333333
10477512	2.661006676	2.56471673133333
10477528	2.242078642	2.55978772733333
10477536	2.07497514466667	1.89997371033333
10477543	2.42112926833333	2.507291328
10477551	3.271389889	3.336394872
