	Blood	Breast
215401_at	43.0823999933333	45.1354744666667
215402_at	38.3863512266667	47.7551973733333
215403_at	74.7504316466667	56.05893325
215404_x_at	140.336979666667	148.810761166667
215405_at	11.8946336233333	9.49867286366667
215406_at	25.91855557	17.6597645966667
215407_s_at	70.5925336866667	79.0560817233333
215408_at	20.0440730266667	17.1721413333333
215409_at	39.3950097433333	26.05462655
215410_at	85.8458397066667	49.3370078966667
215411_s_at	165.642908566667	304.364808366667
215412_x_at	91.5073439866667	204.6586007
215413_at	63.2080438566667	54.5450802833333
215414_at	38.92090303	29.07172022
215415_s_at	126.00426153	33.99275449
215416_s_at	215.5156676	499.646351766667
215417_at	17.6475140233333	17.4693048866667
215418_at	47.15065908	66.4995280366667
215419_at	61.29702532	48.09205704
215420_at	119.290714466667	101.4232173
215421_at	39.06167157	27.09488256
215422_at	10.5050761833333	10.240442927
215423_at	61.0924359733333	43.8115705133333
215424_s_at	266.0763688	344.338719866667
215425_at	14.57113427	17.62029648
215426_at	48.20295809	40.47629348
215427_s_at	54.6328967	49.46951727
215428_at	46.2932565133333	43.88981062
215429_s_at	179.8319368	176.260791566667
215430_at	20.6583918566667	16.6597432333333
215431_at	32.0919314633333	20.0977948266667
215432_at	33.6033677033333	30.43369647
215433_at	23.6989385566667	23.0987436
215434_x_at	908.8950489	713.437213133333
215435_at	47.36437125	21.85849413
215436_at	34.2589541066667	30.2130775066667
215437_x_at	50.2027625033333	39.7052522366667
215438_x_at	2969.03523633333	1464.472216
215439_x_at	64.3273588266667	76.7427884033333
215440_s_at	80.0404945333333	543.7879375
215441_at	9.816793326	8.512558867
215442_s_at	15.941566	10.8653571566667
215443_at	11.85925925	11.13690219
215444_s_at	66.9537356733333	37.0794965
215445_x_at	51.34437466	46.9145598633333
215446_s_at	17.1566430033333	230.552936566667
215447_at	19.3235457733333	16.0959823733333
215448_at	28.8469259566667	21.42263764
215449_at	132.382131666667	47.60622674
215450_at	46.4200332733333	349.757326633333
215451_s_at	73.69196921	45.4184764233333
215452_x_at	508.470758566667	758.751420566667
215454_x_at	196.0091871	112.235189833333
215455_at	62.11447348	57.3523673033333
215456_at	15.9435171366667	15.2110366033333
215457_at	28.95607114	10.1527959333333
215458_s_at	88.0962945466667	73.3777135866667
215459_at	15.6611792633333	14.88751841
215460_x_at	148.4583888	156.5077588
215461_at	95.2640291366667	70.8740882633333
215462_at	188.785873366667	156.815170166667
215463_at	17.3128803933333	13.9980551266667
215464_s_at	176.411458766667	326.516197366667
215465_at	18.5373516566667	41.42427872
215466_at	62.7125079733333	36.2188223733333
215467_x_at	135.558076633333	174.8201322
215468_at	10.59352497	7.511125785
215469_at	9.130789434	8.61927604466667
215470_at	118.537472266667	192.879017933333
215471_s_at	73.0720578433333	196.5987191
215472_at	43.6467288433333	43.3820939133333
215473_at	13.88021467	14.04692877
215474_at	19.8491227133333	23.41069632
215475_at	9.19282701066667	8.32320606666667
215476_at	51.87664052	50.5070435233333
215477_at	28.5981177233333	18.79674115
215478_at	15.4672018733333	11.8450176333333
215479_at	78.33382322	55.1924310733333
215480_at	70.78360422	42.6830396433333
215481_s_at	88.82488629	80.33107155
215482_s_at	229.891908333333	424.6259047
215483_at	45.86960423	113.532694566667
215484_at	47.7902867933333	59.5999307766667
215485_s_at	136.831683366667	112.164275373333
215486_at	25.7516359033333	21.84331577
215487_x_at	29.9270940766667	23.31923306
215488_at	99.16947777	58.4143599566667
215489_x_at	112.83032631	339.595561
215490_at	171.0828119	107.128503133333
215491_at	125.424798803333	64.20869274
215492_x_at	240.3055519	139.4399384
215493_x_at	285.145353866667	176.061676
215494_at	14.8985682366667	11.74480781
215495_s_at	39.1659075566667	28.53858088
215496_at	29.75832491	26.26539137
215497_s_at	295.739647366667	137.260874666667
215498_s_at	3016.854443	453.734310766667
215499_at	2665.27806433333	591.7351088
215500_at	63.7271321966667	34.89703584
215501_s_at	141.096655066667	184.630806433333
215502_at	155.337804033333	91.0914076066667
215503_at	25.7251723166667	21.63642969
215504_x_at	359.793963733333	374.935475233333
215505_s_at	83.3594892666667	87.15053806
215506_s_at	15.8915171933333	16.9422281133333
215507_x_at	49.2928436233333	28.72472971
215508_at	15.4067326566667	15.7191395433333
215509_s_at	38.1265255466667	37.9983508433333
215510_at	39.7722588033333	31.7693834666667
215511_at	60.71436282	58.74684646
215512_at	38.0069489733333	93.6585537666667
215513_at	52.0102159166667	31.83598653
215514_at	7.348975042	7.083997134
215515_at	83.3101450633333	62.6668843433333
215516_at	11.28787215	8.92259792466667
215517_at	37.9356070266667	21.6496952
215518_at	27.3854101633333	24.06297437
215519_x_at	124.730586333333	132.429923966667
215520_at	10.4423866023333	9.21863579633333
215521_at	53.4334099766667	82.13271747
215522_at	17.2946467233333	11.1660152333333
215523_at	10.4791519143333	12.15821216
215524_x_at	164.133643833333	22.88394039
215525_at	62.29712392	28.1280856866667
215526_at	64.0752893666667	50.4178202833333
215527_at	51.271313	37.88880298
215528_at	143.6981562	87.0991701
215529_x_at	343.523737	427.1011229
215530_at	171.4289704	94.6981371633333
215531_s_at	34.61436347	22.38302298
215532_x_at	8.951735962	18.5334440433333
215533_s_at	139.9039124	146.448557133333
215534_at	27.2563775	19.0625043266667
215535_s_at	296.155099733333	372.287583466667
215536_at	118.627442233333	71.2354883533333
215537_x_at	175.650483433333	383.954672166667
215538_at	36.83578201	27.1934728933333
215539_at	12.09618241	10.8733290033333
215540_at	94.4508031733333	40.4074263966667
215541_s_at	504.513038533333	241.758730233333
215542_at	11.2898500533333	10.5151080063333
215543_s_at	120.949961533333	235.742612366667
215544_s_at	166.620813033333	157.532269666667
215545_at	99.5104232833333	76.9413175666667
215546_at	36.1134037466667	31.7663469933333
215547_at	26.3989371233333	18.8312764166667
215548_s_at	215.952659366667	525.186449733333
215549_x_at	129.3465641	205.580230966667
215550_at	40.9523621366667	33.8567532133333
215551_at	32.0828913133333	57.9428109
215552_s_at	54.6433683933333	186.0615886
215553_x_at	111.8014206	161.596610633333
215554_at	8.533042709	7.649486075
215555_at	130.5187527	14.2611060566667
215556_at	138.485724466667	87.3540991066667
215557_at	60.19912358	38.0524044433333
215558_at	16.8759690466667	15.1518675566667
215559_at	38.25287326	35.23628854
215560_x_at	50.5188332133333	47.6508606266667
215561_s_at	23.4190792633333	22.8217704533333
215562_at	69.0991870333333	76.74657761
215563_s_at	17.2717996166667	12.68918
215564_at	7.51455000666667	7.12716137533333
215565_at	16.3858480333333	13.1849458833333
215566_x_at	451.238270166667	598.142131666667
215567_at	29.5588539966667	24.03335997
215568_x_at	196.558326966667	241.071408966667
215569_at	60.4665998333333	60.17089662
215570_s_at	19.75174565	18.5954811033333
215571_at	13.97893282	21.15434976
215572_at	29.2039700266667	22.4237749433333
215573_at	32.97524947	18.3872194866667
215574_at	61.15653885	42.4904487166667
215575_at	18.0932462666667	18.33377077
215576_at	113.7858851	105.420433423333
215577_at	60.05093634	80.7960662633333
215578_at	10.3575157656667	20.96261432
215579_at	234.010158966667	120.943138333333
215580_at	50.7482763466667	36.47196385
215581_s_at	35.4395047033333	26.5160347333333
215582_x_at	160.517186966667	153.244276733333
215583_at	170.062411633333	133.498790066667
215584_at	133.895048533333	73.1522836266667
215585_at	40.5219252466667	22.8124503666667
215586_at	11.9074417266667	26.6222365133333
215587_x_at	208.835946333333	204.813509266667
215588_x_at	418.84411	470.146506033333
215589_at	15.9483722133333	11.7313627766667
215590_x_at	54.6885461833333	46.9818579066667
215591_at	8.96917481966667	8.308962951
215592_at	173.297148033333	62.3654481933333
215593_at	64.00816715	53.6140335
215594_at	74.37016582	58.0433264166667
215595_x_at	81.6190441666667	100.553247176667
215596_s_at	244.919854633333	595.2989845
215597_x_at	23.0088150533333	42.0213381266667
215598_at	25.5799177133333	28.74257669
215599_at	57.52353692	273.568031166667
215600_x_at	347.549845066667	436.0336044
215601_at	15.8852861433333	13.5933408933333
215602_at	89.0803825	27.27052617
215603_x_at	94.6372819833333	164.3306929
215604_x_at	255.4139555	374.143665833333
215605_at	214.759753533333	126.123270166667
215606_s_at	133.521604366667	115.8897957
215607_x_at	171.4111592	125.663337
215608_at	67.1347600133333	64.9117747133333
215609_at	180.814183633333	169.623673066667
215610_at	45.8511273166667	41.0482856
215611_at	33.5577563366667	35.3333844766667
215612_at	48.0998948366667	29.8496082666667
215613_at	31.1070250966667	26.49569599
215614_at	47.7220807033333	41.7742856533333
215615_x_at	51.7125108566667	58.90261274
215616_s_at	245.768031766667	180.9936082
215617_at	10.0941417593333	11.6201327333333
215618_at	146.626650266667	94.71518532
215619_at	12.0914457166667	12.5364688766667
215620_at	32.2592446	41.1221542833333
215621_s_at	151.3275879	63.2168529866667
215622_x_at	107.10039136	78.2826606666667
215623_x_at	22.3111855266667	46.1093346766667
215624_at	44.02968178	29.4491262566667
215625_at	65.4340777833333	41.35771984
215626_at	14.3246406033333	15.8082754266667
215627_at	12.15271055	11.6609054333333
215628_x_at	282.700262633333	305.764283566667
215629_s_at	33.0890177433333	88.7449989633333
215630_at	70.6839447266667	41.1845314
215631_s_at	374.440677466667	437.979061266667
215632_at	21.80284114	14.5501571133333
215633_x_at	1508.11152533333	85.89927992
215634_at	8.85028539366667	8.29350121433333
215635_at	23.8643511166667	22.41313914
215636_at	44.5265732166667	37.1207250166667
215637_at	27.157182	25.6697870633333
215638_at	33.6107950466667	27.0115903133333
215639_at	67.3264267533333	22.50435837
215640_at	290.3160948	148.096621466667
215641_at	15.0657353933333	23.4555266533333
215642_at	69.8825328366667	39.9794530966667
215643_at	9.41857819766667	8.19451917566667
215644_at	114.67099822	85.14576232
215645_at	95.9815820333333	118.636264066667
215646_s_at	939.137416033333	449.026874033333
215647_at	10.37251848	9.99339289533333
215648_at	23.5265856466667	42.5460829
215649_s_at	128.6623493	118.8256749
215650_at	25.54713043	22.5711653066667
215651_at	112.111534673333	65.6645839066667
215652_at	99.8754738966667	33.22164181
215653_at	7.38478511533333	7.19139646666667
215654_at	183.673801633333	123.200677866667
215655_at	6.99674395866667	6.781044597
215656_at	23.04011288	14.2917011166667
215657_at	10.1648362163333	9.34722002133333
215658_at	51.9696773033333	34.2346989666667
215659_at	71.7306846066667	92.5625498966667
215660_s_at	64.1013434933333	128.4947065
215661_at	140.684973033333	82.31084981
215662_at	155.500938266667	119.679119466667
215663_at	13.4906478566667	9.82978789666667
215664_s_at	21.8278990433333	14.8258772266667
215665_at	16.70304714	21.8708397233333
215666_at	14.4674972733333	15.4402846066667
215667_x_at	210.9370087	482.793711633333
215668_s_at	201.738220433333	97.5194716666667
215669_at	37.1528646333333	26.07149749
215670_s_at	135.000266666667	95.8485470633333
215671_at	23.7150733266667	10.160403167
215672_s_at	54.56739893	61.4457471833333
215673_at	8.764021346	7.63264273366667
215674_at	9.60033157566667	8.221767944
215675_at	70.3352489366667	49.39376321
215676_at	137.635309033333	98.9432281466667
215677_s_at	88.3024207166667	57.0078847433333
215678_at	168.0598917	89.9646725166667
215679_at	18.5094880866667	11.2343443366667
215680_at	79.1262384633333	42.4564733266667
215681_at	30.1957679766667	27.1719150066667
215682_at	93.37524785	58.4560235166667
215683_at	63.1595913033333	66.2449401866667
215684_s_at	1153.291842	194.2417837
215685_s_at	172.861144933333	133.561260733333
215686_x_at	27.7108311266667	34.79993661
215687_x_at	102.96575849	66.29848899
215688_at	48.7020530433333	35.4042107266667
215689_s_at	112.3193737	75.4570989466667
215690_x_at	482.764040833333	806.815396633333
215691_x_at	145.7500242	830.318250933333
215692_s_at	19.5765910266667	20.7712543266667
215693_x_at	613.1721115	872.721395433333
215694_at	36.3141136666667	23.98930808
215695_s_at	66.2463129366667	107.118691466667
215696_s_at	441.736460266667	1010.18368833333
215697_at	176.1249127	82.00047272
215698_at	216.1828171	70.6789517833333
215699_x_at	157.356204566667	120.160797233333
215700_x_at	219.194703333333	122.093013866667
215701_at	183.526749333333	118.1275556
215702_s_at	11.94507706	10.4161193426667
215703_at	10.9025177133333	9.53731853633333
215704_at	12.4905491266667	10.8878786533333
215705_at	95.41196811	91.6335739233333
215706_x_at	903.319618466667	366.689404
215707_s_at	166.192752466667	143.807860433333
215708_s_at	22.6881387	32.7750361266667
215709_at	46.4727255833333	30.3029852033333
215710_at	21.0284464666667	18.8459120133333
215711_s_at	57.4395602533333	156.830077333333
215712_s_at	116.764432233333	72.56339946
215713_at	11.6997353433333	9.720625153
215714_s_at	141.2555019	595.819274766667
215715_at	51.1495098733333	43.27954113
215716_s_at	284.1039347	241.307952
215717_s_at	9.320173705	8.559633074
215718_s_at	117.096636333333	89.4771789866667
215719_x_at	298.141676533333	43.8513548366667
215720_s_at	90.38833019	86.2711735866667
215721_at	46.9707389966667	30.9452600666667
215722_s_at	245.7004537	293.851682333333
215723_s_at	16.7841669066667	13.07798812
215724_at	11.3987453166667	9.55726544033333
215725_at	133.8511284	97.0285576033333
215726_s_at	61.5546198766667	1405.04233733333
215727_x_at	49.89118515	44.1888552
215728_s_at	92.15006739	131.672525033333
215729_s_at	14.25829329	27.36953728
215730_at	40.7796673333333	26.40601648
215731_s_at	47.41075856	72.1819121433333
215732_s_at	137.9017093	128.061718966667
215733_x_at	53.27382755	21.0199046
215734_at	44.5886110633333	45.77148994
215735_s_at	139.6039314	292.270223833333
215736_at	26.4829518633333	27.1535864933333
215737_x_at	643.302877866667	506.490473466667
215738_at	39.08781521	23.5037330666667
215739_s_at	42.56710818	37.19443883
215740_at	50.8055417266667	33.20998098
215741_x_at	239.80415	167.2030344
215742_at	28.7439582133333	18.0305937133333
215743_at	15.1186333	12.1402100766667
215744_at	32.06503234	32.98982507
215745_at	29.4143048566667	23.0403704666667
215746_at	19.0919580166667	14.6962952166667
215747_s_at	136.8622742	128.427326433333
215748_at	57.6705134366667	37.86659166
215749_s_at	140.116465733333	224.629686666667
215750_at	21.1958283633333	23.6488629733333
215751_at	11.64572624	8.65141310333333
215752_at	14.7530663466667	13.5472929133333
215753_at	66.09602735	46.5369486966667
215754_at	70.25800048	97.4744858933333
215755_at	23.0935214133333	21.9716046733333
215756_at	61.95463944	47.4508129
215757_at	18.77354645	21.4238356833333
215758_x_at	229.1159518	555.3074461
215759_at	40.7002674466667	25.5395627666667
215760_s_at	347.040447333333	186.015895433333
215761_at	50.5464401433333	57.3083109666667
215762_at	42.0578800733333	34.2891749266667
215763_at	10.7212722643333	8.28230325766667
215764_x_at	283.389188933333	256.143631266667
215765_at	30.0582937733333	36.38457429
215766_at	69.58325621	63.0570013333333
215767_at	14.5693827166667	12.8373466966667
215768_at	16.3324600266667	31.7088383466667
215769_at	24.2453736733333	17.8906926033333
215770_at	7.972242232	8.03422733333333
215771_x_at	94.7352759066667	164.8150497
215772_x_at	261.315105066667	768.683206966667
215773_x_at	72.4897538933333	257.942572233333
215774_s_at	14.51928713	12.8641420666667
215775_at	65.3770669833333	70.7907387433333
215776_at	110.682471166667	62.1342694066667
215777_at	100.82544354	69.2600676566667
215778_x_at	700.423587633333	347.8184492
215779_s_at	78.6459250233333	104.60045558
215780_s_at	800.853817766667	944.520935033333
215781_s_at	34.8744624566667	26.5506217966667
215782_at	39.44406092	24.7540098433333
215783_s_at	395.925030566667	48.9645268933333
215784_at	15.17688169	11.31174865
215785_s_at	890.239933266667	216.513304666667
215786_at	65.4959649333333	55.8453357433333
215787_at	17.0624710833333	16.9738856733333
215788_at	158.336256066667	110.851801933333
215789_s_at	21.6992741633333	17.7210758866667
215790_at	15.9707900433333	11.4454288406667
215791_at	12.9392416833333	20.9832977733333
215792_s_at	185.493936833333	297.161404766667
215793_at	11.2443261106667	7.991334727
215794_x_at	176.0559668	297.1648428
215795_at	17.0733359133333	15.69113597
215796_at	29.1495495133333	14.4955236
215797_at	38.41558281	20.8895962266667
215798_at	62.8479330666667	57.36126712
215799_at	159.240704166667	96.71274925
215800_at	26.7555328066667	23.24545491
215801_at	11.63208472	9.88844610533333
215802_at	38.4002464966667	34.64092309
215803_at	7.62673392033333	7.17519643066667
215804_at	73.02334683	52.9554018333333
215805_at	30.98365531	26.5690308033333
215806_x_at	1770.77162766667	214.7179977
215807_s_at	95.5963116133333	248.6806531
215808_at	24.11752395	22.04711576
215809_at	134.726562266667	96.54333092
215810_x_at	13.4120177366667	15.1142160333333
215811_at	29.8491600633333	20.90522989
215812_s_at	371.140779766667	309.567292366667
215813_s_at	220.706180766667	110.7269661
215814_at	13.15428321	9.38219860966667
215815_at	115.8005605	73.7887611266667
215816_at	72.2834874566667	61.3252796366667
215817_at	27.49361177	19.62536689
215818_at	93.1753614366667	55.2010272233333
215819_s_at	86.3060897266667	28.05434422
215820_x_at	74.5248766866667	59.9232731266667
215821_x_at	71.5262175033333	72.2951843466667
215822_x_at	149.912177766667	101.514621643333
215823_x_at	3947.898978	5940.782234
215824_at	13.7369495433333	13.1922228633333
215825_at	22.6233742366667	23.5617627533333
215826_x_at	66.4383106666667	36.63118277
215827_x_at	130.810323066667	93.1552404333333
215828_at	52.9175448333333	80.8908597533333
215829_at	21.2854264333333	16.1003142166667
215830_at	40.8666308233333	30.9993574566667
215831_at	12.3552264566667	8.94047584933333
215832_x_at	442.868334233333	206.176334133333
215833_s_at	61.5345031666667	81.7861687066667
215834_x_at	20.7236365933333	28.5165332933333
215835_at	20.9025323933333	18.6418907133333
215836_s_at	156.504170466667	236.249753766667
215837_x_at	31.2367831933333	19.56052861
215838_at	153.272268166667	17.5588743833333
215839_at	86.1662031633333	53.1973391
215840_at	67.8541188866667	41.5628750533333
215841_at	105.02112095	57.0286899233333
215842_s_at	39.05198678	24.7889812333333
215843_s_at	56.2650945766667	48.11118029
215844_at	165.089965766667	105.905982333333
215845_x_at	75.0344214266667	63.85293772
215846_at	49.8266474466667	22.3504222666667
215847_at	20.7145125633333	35.7508546533333
215848_at	36.41555487	28.64145514
215849_x_at	109.540124466667	76.40207237
215850_s_at	18.4576171066667	18.09416907
215851_at	10.1821742826667	9.404723714
215852_x_at	31.3160985266667	42.82861011
215853_at	10.1902367283333	10.75872045
215854_at	23.76704282	19.6338393133333
215855_s_at	128.3997815	77.64696682
215856_at	63.5984082433333	147.7996365
215857_at	86.82552613	53.1414427
215858_at	141.4573571	91.08551382
215859_at	115.515793266667	46.94779575
215860_at	128.383051833333	62.7275500966667
215861_at	31.3891624366667	24.1544304133333
215862_at	39.4666571466667	26.9819013133333
215863_at	103.384356946667	82.7508007733333
215864_at	31.20341491	25.8815996666667
215865_at	119.461109866667	91.8166518766667
215866_at	32.3562676433333	53.8891131133333
215867_x_at	86.38689897	2469.062221
215868_x_at	104.156913413333	84.8527784033333
215869_at	102.294762996667	62.95803536
215870_s_at	17.2830145666667	15.5555948033333
215871_at	47.4459512266667	25.27046332
215872_at	20.3443084866667	14.74216192
215873_x_at	209.973609266667	236.766698366667
215874_at	77.2096427033333	81.0144079366667
215875_at	82.5682075633333	55.02529191
215876_at	20.1970807666667	17.3039786566667
215877_at	51.63426773	32.8956489333333
215878_at	9.185845685	8.00092975066667
215879_at	7.93663182433333	7.53467088533333
215880_at	75.3784564233333	44.3570850233333
215881_x_at	104.18636882	64.57780384
215882_at	28.6464935533333	31.5206052966667
215883_at	79.85572474	64.2582518633333
215884_s_at	487.430318366667	556.238163566667
215885_at	24.97784211	21.1157345566667
215886_x_at	78.8919775233333	30.80437093
215887_at	137.5994097	121.4091202
215888_at	49.3149284466667	40.0328038366667
215889_at	19.0199419166667	69.9254916566667
215890_at	50.7450644533333	28.2790563
215891_s_at	57.9300256633333	76.3951183
215892_at	27.6924131266667	36.99680408
215893_x_at	15.1319896333333	13.6604721033333
215894_at	107.5716451	16.49367774
215895_x_at	20.35017039	25.3386141266667
215896_at	27.9490969866667	26.4634980566667
215897_at	12.8762958033333	11.7775002566667
215898_at	22.1904738933333	36.01347703
215899_at	96.7208663533333	68.28019985
215900_at	18.8077037733333	17.6225602633333
215901_at	12.93120193	9.11506972233333
215902_at	16.33050299	15.1041240466667
215903_s_at	92.0642463866667	292.112913
215904_at	18.9066076833333	25.67867836
215905_s_at	198.6955297	298.9246969
215906_at	65.5668078333333	47.4519283733333
215907_at	169.6103028	158.042012533333
215908_at	186.542540266667	156.651613533333
215909_x_at	177.601223266667	158.4235706
215910_s_at	68.3777096633333	72.8707533066667
215911_x_at	35.6404706433333	26.4967155966667
215912_at	35.99407821	23.3718711566667
215913_s_at	43.9961893	52.8572401433333
215914_at	39.5381130666667	35.9163608933333
215915_at	16.1837301333333	15.80088395
215916_at	96.3644458133333	51.48658169
215917_at	11.8495999966667	9.49281453166667
215918_s_at	26.0402256533333	29.4153850833333
215919_s_at	62.4594080466667	58.4715634066667
215920_s_at	85.64718703	117.114267166667
215921_at	35.4989420766667	150.643553733333
215922_at	11.31277869	8.26349133733333
215923_s_at	223.652724033333	76.6556568233333
215924_at	8.25959779733333	7.833478518
215925_s_at	156.437145566667	44.1232577433333
215926_x_at	127.350125533333	178.7258959
215927_at	83.41149724	67.8830887466667
215928_at	46.65229761	35.7782228066667
215929_at	9.16518085666667	7.73323890266667
215930_s_at	44.1286649166667	68.9455596766667
215931_s_at	35.3526864433333	115.120562046667
215932_at	33.5905420933333	30.78827388
215933_s_at	471.990332966667	78.6530718633333
215934_at	29.3617310966667	27.6223299433333
215935_at	26.8186674533333	20.4005103466667
215936_s_at	364.3470251	130.2273167
215937_at	25.7001556833333	14.7032726233333
215938_s_at	65.4427405666667	55.1451479933333
215939_at	20.9205797533333	21.24309363
215940_at	17.3036894866667	10.80543731
215941_at	21.8134344633333	17.6999628366667
215942_s_at	37.9915828833333	71.2659460233333
215943_at	19.9027688733333	14.1983605866667
215944_at	11.1922753766667	9.857577527
215945_s_at	47.87850539	77.5609386466667
215946_x_at	230.287239866667	521.702321466667
215947_s_at	182.700217533333	654.263007666667
215948_x_at	55.17068142	49.4623321533333
215949_x_at	301.832225	172.447886533333
215951_at	81.9749418733333	56.35734544
215952_s_at	8920.20002066667	3256.85644433333
215953_at	17.3538890766667	14.8075158433333
215954_s_at	98.67758068	169.4891974
215955_x_at	128.954805433333	33.7528843933333
215956_at	54.6752298533333	48.6348880333333
215957_at	9.74692094166667	7.68925311333333
215958_at	14.1491668433333	11.4858172356667
215959_at	36.7369127666667	35.5853925833333
215960_at	24.88022461	18.4743226533333
215961_at	45.8859206566667	34.9262460766667
215962_at	9.68278012833333	8.668026613
215963_x_at	7464.39082	8180.49060466667
215964_at	15.43393015	14.0057003266667
215965_at	23.7200977733333	21.4022203766667
215966_x_at	177.750426566667	47.88951901
215967_s_at	286.641795733333	59.2584222533333
215968_at	21.6064812766667	16.2796563066667
215969_at	13.4725342033333	13.74786133
215970_at	54.80401977	37.2866135966667
215971_at	32.0890572966667	26.8092535866667
215972_at	48.28242756	27.79379797
215973_at	29.38010154	22.0473869033333
215974_at	57.1756641233333	41.36281764
215975_x_at	63.8700736466667	40.07208968
215976_at	14.9017068666667	14.26393072
215977_x_at	368.3087576	77.7788052666667
215978_x_at	393.4491778	666.0421953
215979_s_at	76.2887131533333	46.0630392633333
215980_s_at	151.905456233333	100.49541123
215981_at	13.2014248733333	11.1324182833333
215982_s_at	166.8234235	186.2224065
215983_s_at	41.0427631433333	107.854824883333
215984_s_at	194.105765033333	174.129043033333
215985_at	45.6253158133333	75.32437725
215986_at	21.67431657	24.2799128466667
215987_at	29.2713332366667	16.4552807633333
215988_s_at	35.8892706466667	24.69114754
215989_at	58.8310150466667	57.05701781
215990_s_at	399.6034542	93.9853333566667
215991_s_at	15.72068256	19.31548407
215992_s_at	74.3880129933333	42.1080502266667
215993_at	8.878875033	7.518276633
215994_x_at	231.788578766667	383.927251266667
215995_x_at	49.8907265833333	36.2791190133333
215996_at	135.255918166667	55.6520931266667
215997_s_at	127.7063589	107.5853234
215998_at	34.0401222933333	22.2901884466667
215999_at	27.1512031066667	21.9557443933333
216000_at	29.4243603866667	21.7053392233333
216001_at	61.46419603	43.7562826066667
216002_at	25.2712859	24.7051468466667
216003_at	24.9981532833333	25.86782903
216004_s_at	40.3966845333333	28.12872644
216005_at	13.36207279	16.3169630366667
216006_at	82.4146604866667	39.94289931
216007_at	15.3759571466667	19.5325970433333
216008_s_at	139.1233645	153.396619333333
216009_at	32.5668016066667	31.3029961566667
216010_x_at	40.91553033	24.2261177733333
216011_at	51.3116227766667	34.5680851066667
216012_at	15.3177680333333	11.42379277
216013_at	51.12540592	23.61696938
216014_s_at	43.7696696966667	35.4985354433333
216015_s_at	39.4869811033333	18.1569317266667
216016_at	12.9146663966667	11.5342961733333
216017_s_at	68.55399201	84.70667872
216018_at	89.29402974	56.09840048
216019_x_at	179.5168396	113.5120841
216020_at	14.80063638	10.8802478133333
216021_s_at	20.34140415	23.6458272466667
216022_at	28.1037805833333	35.52028646
216023_at	121.4097178	57.9095257633333
216024_at	55.1918977366667	31.7797928966667
216025_x_at	99.3773415966667	67.40851509
216026_s_at	128.1727163	197.960665566667
216027_at	13.78257345	11.8194579066667
216028_at	52.8071959166667	120.958112666667
216029_at	47.9931832666667	30.9710671266667
216030_s_at	12.8929850666667	10.1972184403333
216031_x_at	68.2544847766667	112.9672747
216032_s_at	470.332144833333	1480.620068
216033_s_at	941.560772533333	87.8435365
216034_at	27.47327107	24.93402816
216035_x_at	178.6113515	205.380713933333
216036_x_at	238.9210633	147.727607033333
216037_x_at	189.516072	224.578350033333
216038_x_at	348.066408766667	279.3167563
216039_at	9.785654086	9.07532149833333
216040_x_at	59.7320294266667	40.8858323
216041_x_at	1328.390773	1024.960325
216042_at	150.5828819	83.7692050033333
216043_x_at	70.2980641866667	49.3675355533333
216044_x_at	102.145748766667	141.003618933333
216045_at	15.1641297133333	13.8176988533333
216046_at	105.274727553333	53.2179206533333
216047_x_at	45.2981423433333	44.32835035
216048_s_at	37.33180054	138.370317233333
216049_at	12.9756097366667	14.0702424066667
216050_at	23.5509196633333	9.44993954666667
216051_x_at	143.4010321	142.848524533333
216052_x_at	89.3181585466667	118.736689866667
216053_x_at	87.9658276966667	48.39318311
216054_x_at	996.693584266667	140.711983133333
216055_at	67.9746509666667	40.5449553266667
216056_at	53.96884	34.07739186
216057_at	21.21351383	16.57780353
216058_s_at	45.4316681966667	33.4462552266667
216059_at	41.00231482	34.37434842
216060_s_at	52.2847676266667	317.8078063
216061_x_at	185.158212233333	174.418505133333
216062_at	23.2746930433333	20.4231581933333
216063_at	103.684363246667	20.9812460366667
216064_s_at	106.191257506667	136.597380266667
216065_at	23.7055278866667	15.1050083166667
216066_at	27.3140357533333	20.8602256
216067_at	54.84601802	41.2824365333333
216068_at	7.21751018833333	7.77688133666667
216069_at	55.3561205666667	34.3648431166667
216070_at	9.46128375266667	8.729916441
216071_x_at	225.5896571	231.508043733333
216072_at	48.6729764833333	37.1637783533333
216073_at	24.3924615866667	17.72830236
216074_x_at	41.4611264233333	169.294167433333
216075_at	76.0858689533333	44.3604361433333
216076_at	223.360016866667	140.8545029
216077_s_at	62.1920372366667	39.3350055733333
216078_at	42.9009023633333	34.5904876533333
216079_at	26.32721003	24.97666778
216080_s_at	75.4834114933333	164.8006256
216081_at	33.2633829866667	40.43072544
216082_at	78.60667094	48.9170685833333
216083_s_at	42.42936451	51.71866325
216084_at	16.8686437033333	14.1204568466667
216085_at	23.6813407766667	18.3086627333333
216086_at	14.02818223	11.9417858533333
216087_at	10.4694183663333	9.305366529
216088_s_at	126.9667987	527.564021033333
216089_at	9.706616127	8.56066834266667
216090_x_at	17.8861118266667	15.9896568866667
216091_s_at	51.7595740066667	52.3488391233333
216092_s_at	204.5177046	525.2662894
216093_at	18.0117032733333	13.13122497
216094_at	20.1777202466667	40.9424074133333
216095_x_at	714.456750433333	537.054431833333
216096_s_at	12.5679160233333	11.1722830133333
216097_at	8.87147451233333	8.605469157
216098_s_at	15.8914781633333	13.33148481
